Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Literatura Peruana Contemporánea,A,2020-05-07,jueves 7 mayo,1:32:37,https://ca.bbcollab.com/recording/1fe11d3c1a474f0cbc0c1bd7d018ae87,https://dfz4hf1hz1uri.cloudfront.net/content/30321f9e-fe2d-439c-a96f-c0475e031811/20/05/20/23/30321f9e-fe2d-439c-a96f-c0475e031811_1_200520T233242278Z.mp4?Expires=1595636284&Signature=EJI2pk3hxYkjQDyL2nAWXl8Bb4~8iaOl2FG4XZAPN0vBM1Q9k9GOEyxvCNqVKg6xFEKEFzZMSTltM-Q9DzVMPavngRA5f1ebh3T58xW59Eh74KYG~J9GXE8-5fb0YC2MkjFNfUUXvA5yOF5m92H4EYyJ884lWtspwxAnwSrz19masa8piD6uZPwliM2WejnXgNu55K7p9cGtle70mTdEDtRjisEZp~9JfkAugp4J13ysOGuPIZcTsybIISY5n4siPnrLMD-l6uAV3XhvUyi8243cEkrzyr4zQzeEhmhv0jn~VeFFABWLKJ-4Xn67rIJvliHKytm8rF5b0Rv2E35~2Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-05-12,martes 12 mayo,1:31:40,https://ca.bbcollab.com/recording/7bd5f30b72e84e759cd0c002bcf4f98c,https://dfz4hf1hz1uri.cloudfront.net/content/37e80664-b993-4eb4-a40c-d8fc25fecbda/20/05/14/19/37e80664-b993-4eb4-a40c-d8fc25fecbda_1_200514T195813447Z.mp4?Expires=1595636297&Signature=E3uhwMGgv-e91tuxJZuGh04qIoFP47U9-u9t55LcuqD6p4-kW4btYBnd~ZLqbLKlc7iVgbx4trngxaeidQVZaMvCa2DMUrymaInso-Ytoj~3tgevCGkJjmSlvp2udIyGwo29eOL7CKHbWXaA898XlqqdLjl440E7tXmIFaTZfNZxiEFIIuDs~HhvVD3c5kB0Z~fMz4~ITLJdLdxSJXVTsSTlRWwU85WIJQZnIbSaCNbb~0-NjjlvPhtJSSr-s4DPCkKDacRD5MFNfuGZj6atzGOHAfIbeB9CYHHLKKLapLTLviDT-HWrgpyhI3V8tA4i6vkFTKoZ5w7K72eUu8t1wA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-05-14,jueves 14 mayo,1:46:54,https://ca.bbcollab.com/recording/1cbb4a2766f74f5fa72477bc21189e31,https://dfz4hf1hz1uri.cloudfront.net/content/dd4b8e11-d7a2-45ea-b963-7f03b3c96b5c/20/05/19/03/dd4b8e11-d7a2-45ea-b963-7f03b3c96b5c_1_200519T034257103Z.mp4?Expires=1595636309&Signature=UW5KjU-z3psH8zWaA2Jd~5iTakhWMBhwO5tr5yoKoE6xDlSm9jchAkaXD70yavI1yxuG1m5DyBdhJ0IbOYbg6NbPYo81S4HDGdSpvtbtIuelwxfryYFY8cKNRjJXaraq4oSp~DVHrdXgjJb1BkG9q3rhaSZusBu-wX~Q0yh5dd8FiOyTRiQbwo3mu0RgXcvsohJb4c5mSyJtbreRlAxtOSRnh1JG-XIn8cHIiA6fu9Xz120SHht4omhRHY-WP31fUdCE~GRSgBBZ9SUO25hnBP0rQcC1U-rIkkUtnxA2jTrBq56xyIW9DWM1Oh4Tohom6Fy9umIuS1TpuozhXQ6QhQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-05-26,martes 26 mayo,1:36:18,https://ca.bbcollab.com/recording/47975b79ad194c28aeefe19a1b6a6c5a,https://dfz4hf1hz1uri.cloudfront.net/content/d36bd244-3e05-472b-b8ae-a527ac995f8f/20/05/27/00/d36bd244-3e05-472b-b8ae-a527ac995f8f_1_200527T003839723Z.mp4?Expires=1595636325&Signature=SakKmNk3f7UsNaL9HUQNnTulH3msf4IxDebrZIDxGgC6nTAOJrOcVPwW4qqRf9BqpIOvwy9e2jFn47ZZG~cpaEvOw4xPNYcL77iJbOoX1Vo2Aglo31alL4HgYnQ-pHdKcl79Ozr2BkCPZmSYtfoudULyaaCeKHmmFcZ8zpkfw0x9kqhAT5MIaNM2fkqc~8wFV0KrIAo5t1xWliKlLDx0sGNtRHf8GaSvG2gTTaHmRFOC3eXW8xM4m2vSpSUcDkwchVlP7JH7DQmKwZwuJxlyf4IAoWLlWcA9-a2Eoqsrzh4sqWRGiybfRHwPMJRZO83Kt9MWmFjj71gyUbynEQzYKw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-05-28,jue 28 mayo,1:25:58,https://ca.bbcollab.com/recording/6c9f427a4c5749f9b1d076d8c794f3c6,https://dfz4hf1hz1uri.cloudfront.net/content/b4e470a5-e415-4971-a5d9-87848812a455/20/05/29/20/b4e470a5-e415-4971-a5d9-87848812a455_1_200529T204034073Z.mp4?Expires=1595636337&Signature=LlJ3vd-mY1cg7l6t~qkzzyq~tVS4TIV12dKG13iD9U0Pg2QZYNe41-cvq0nOFafrWvhMzwjQRPC4v7eE4UE94FbWNo5QUrdQRm6GmRtkbxBTcAreQ5~ESHd2gJNPm-IVPdhbb7eaekKIEyqgUOOhH6OXCqOS8bI4HnuhlGsTvaUpWVoa1mJCK4jNaKYys240W~kAbAhb0A5toRhElP3OCEfB3I2tDMKrdSf84aFZXxVwVjcXGTs~kt9uu90kPz8XndpHG01JA3EJNUH4lvtqbOQogtJThGYQegwz71jnYqvt4JjGHSyFzXVjbkqCbkMVAhGJEpmMOkOKC~3OBTDnFQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-06-02,mar 2 junio,1:38:05,https://ca.bbcollab.com/recording/5a01822ece5f470dae8890ac89d5788b,https://dfz4hf1hz1uri.cloudfront.net/content/24db1faf-1d8f-4841-b7c6-7d2d0e926136/20/06/04/05/24db1faf-1d8f-4841-b7c6-7d2d0e926136_1_200604T050533153Z.mp4?Expires=1595636350&Signature=aF3PWT96FWcgrsDwInPatEQfCqYNqoreKpGk11CbC6fudktGV5pgpKkCqX1k1GGcLSr5MMGBmvnM9Coc5h5t~XhSnidi-EJ8SR41kEQNvu4QN3Mc1RYKgqcIxK0tg5Lbr-bCdC-0bI4uqx7AIBOY0KT9N6wVWQW4W~Z4EMHGU10MGaWoChqpCXCP66speMruAANXrStB2RkElvNvjIb6BvdRnxSRFyPeOJWaixLwULm0w6MjWZaaOiKoPM16t6jUArifs5w32oplzRwK3d42TXe8fuxjl5l5QH4FdIeEoiBkM9E~Z1A0Limf9~bvYkF57tZS0GO4Fu7aJr0Wr5nXMQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-06-04,JUEVES 4 JUNIO,1:29:43,https://ca.bbcollab.com/recording/bfdc280f548d43249941321abdda058b,https://dfz4hf1hz1uri.cloudfront.net/content/6aa885b2-a089-4306-9887-93abf5ef6bea/20/06/06/21/6aa885b2-a089-4306-9887-93abf5ef6bea_1_200606T213141229Z.mp4?Expires=1595636362&Signature=fd-S2butHnGXRZ3u~KPNGZBQruMRJuV5heTBSPXZ1aMNCcgg~qR70wepX-udUlOEB15ppZW2V0QQRTdagyyz04ZLrBk1xltSrNM3KP1mv1gPIY9pGGPN0hH310aV8ETWZ4vo-zvzR2s~akW8L2TT3K4bI6soS1uJltRN--QUQHRbSw7WAyc9rfdLhiv9DMXeHMi29i95Z6i3CHYcxaadvJ6yxBSiilmLLX97niZwfor6~kiHE5IJVMJcyjWyefwMqVuLWQNwv6f~HujmkDoCRiLwQ6UUT9QpGum-M8fVV98QMV310IJt~rlOFCwO~wvbaDDwbl6XzqtzcnuDyC3zHw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-06-09,MARTES 9 JUNIO,1:33:36,https://ca.bbcollab.com/recording/00df3a6405c4467da889b6dbc3953cea,https://dfz4hf1hz1uri.cloudfront.net/content/f32e2dac-ccba-447f-836b-d3303dc6eb7e/20/06/10/00/f32e2dac-ccba-447f-836b-d3303dc6eb7e_1_200610T002915946Z.mp4?Expires=1595636374&Signature=E9eNft5~eea-U36oiHjLz9RtvMvELhrHNLkf2m7kREL2yRM4f0L4mNVvEgkuMJzXZVfWwikTg2BCPjswkwoJpvOo55HtY47xZQOB~uPclINDCmLHbLpjWRuiNIYmbeWuZObwnBIAlJVh3nBVJ7Xpa~LEWH7zt~UR1kb5mu6k~h2jDQ0PI-7L5zs-kIHlPSnyPmlutGmd4AhBGsrV4dojfE3jB7hJsw71xCUkmyQ8cgEJchJ6qhGwTpJ0E~2pVyHv8gdsDx~cTxDtJl9mORsaFQdVzHYjDowjTRx0azXiZ~4R0FUYh-eLUESEU77AoTZPk8mmIePgRlxGm8lH1LSvow__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-06-11,jueves 11 junio,1:38:12,https://ca.bbcollab.com/recording/2f8f07a0b8c042b89b9ec0d0232a5b68,https://dfz4hf1hz1uri.cloudfront.net/content/78cbd63a-9575-4e7a-a42f-87410c4416e0/20/06/15/03/78cbd63a-9575-4e7a-a42f-87410c4416e0_1_200615T030944402Z.mp4?Expires=1595636390&Signature=LxTAHmuZ8qPukTaMVkCT3i1Rw7NSSo0wntx4RKPe4A9MrjkYGTlegYPKGDqwIMcShLK0ieDkxg8579B5xUkO3eRQ68ePz-uUJEIYtsBIKeh6yhZR499CMhCGHpVAmnkhsSsIYqTpI9tEjOZHRyooVZLmlH-GMrjKZi5YOz2EEgpPCo74Byiom9FTn6NWV4naBnU-thHPVop~4hvuOBZwrd~0RknxEv695yNOk91nQa48kjKNaitzq~eJF9hqhKQ4uY27HsfgeqLcE--0kB79L6mqvZPCdZJKxeaiwQJUSqjcPh61y3YmPppCvoMcQ6bvtYdRcHOT5Qeq9DNZzgLBww__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Literatura Peruana Contemporánea,A,2020-06-16,martes 16 junio,1:37:41,https://ca.bbcollab.com/recording/7977bda0b32641ef8c81b2da313cdc16,https://dfz4hf1hz1uri.cloudfront.net/content/32ef45b8-e0fc-4f2f-93fc-73910928d999/20/06/17/02/32ef45b8-e0fc-4f2f-93fc-73910928d999_1_200617T021018567Z.mp4?Expires=1595636402&Signature=Jv45YP0yTMNI0r-sNBlDy0jarTqwOt1HNefWDHyGMnw-kodACGJwkDvGLS9mDYVmn2ryuofiRJv5NjPFbuer8SVikSRxoa-3GvfpuzOfvOeZ9R5xdt728Z4zPc4l0aHIylria3vX6Rn3kuJwOBHzcxncrBtfGQ88v8ZvndNRBjAA64-zOlhL1R2T4XeR6UPrGV1Wr8BTlNTEfpzZ-88usW-PWdcC2rwz-0JUWA1gFvEWt5JIm5d5Ek3Dd~x3iPc7Oz2WchHIk03BxQvE8An9ejAq5hqzzCnRPCfcvDYB5B39llv~zsR1174iwvynbTIP2mFARndbOyDGbiIWvnOSDQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
