Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Instrumentos Derivados,A,2020-03-31,Sesión 1: Introducción,1:06:58,https://ca.bbcollab.com/recording/77d803dae67d4adaba0eb12d7038599b,https://dfz4hf1hz1uri.cloudfront.net/content/aeb128b7-8305-4b6c-8a80-b3976e061d73/20/04/01/22/aeb128b7-8305-4b6c-8a80-b3976e061d73_1_200401T222807544Z.mp4?Expires=1595709404&Signature=cwNWcHN86N9qUcmlAVDSumjW-U8On0o1L60nzUoRaLC8c92knoEkwau1fccdQLudRFcSTMcl-B4CCLZysqdwcIM9LBS~KOSHBDlLJ5qL-fOGa6oLMuKQ8aYBf6XICpXv-VyFT8cotRQXR-yqo1jKK7FPKHsKQKLpg0d1DoscH8P4S-qtVRwHfdxpRQR~NlqMNFMNv9HFfyaQhRdsLhBiqangUCgT3CgAsNM59WrFj4zNgYeu4wlEy~3Lwc4VRoC7KI6PvKef-~njCve~KgsTP2K1PFHZhpVrmusdyflmB2UceL5XGisyRtcBOogdoYKP76XCeJ639r8dlaqfuc8mjw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-03-31,Sesión 1: Introducción,1:29:56,https://ca.bbcollab.com/recording/d4ebcf1b4cf44730b3fedbad019a46b5,https://dfz4hf1hz1uri.cloudfront.net/content/66d9b50e-2aea-4b79-915a-871867c155f0/20/04/01/02/66d9b50e-2aea-4b79-915a-871867c155f0_1_200401T021031377Z.mp4?Expires=1595709420&Signature=CsNXD60-lxSYbsvDRjLX4ulpoHTDp2Uzawd266KtEbiYB3d2rk-psZ-81Bj8NZwfGA7mNFopoOsFe5LShZMFJcnRywnsFP2DZklKr8PcGEOKWTGxqOpzh9Xgb~TJIsv557uHlBFnM9zZCyreqwWJ8BbsmKIfB0p5yGO4kAK3NOjkkrQLy~VCTZl2hvjfK4FVbQiFJjj5PNtaX5fnEOxVia8E~Skb0f4SYVXkHrc3ctsuPXBSIs3h-QQbEkb5RrQmGUTFq7R9NefQ3~~lQkxWx2iKq831ZoeOK5~Q53uIXruXcH-DhEEgmugz43JpSgOpA3xpSeZCf8MhgQg0-MYOmA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-03,Sesión 2: Forwards y Futuros,1:43:14,https://ca.bbcollab.com/recording/5afea5a3ad4143879d02beb1c47fbfd7,https://dfz4hf1hz1uri.cloudfront.net/content/bad0b029-5f8d-4e18-bf2c-c5b3bb7efb5d/20/04/03/14/bad0b029-5f8d-4e18-bf2c-c5b3bb7efb5d_1_200403T144823354Z.mp4?Expires=1595709435&Signature=BHMSpLR3jBH5KwCiIQWOOqGgwH-dw~DtVoG96U0321GoKipZNT9WjlXtADGmBgXNBFwGSayF8OWzwLMbQVgeyNdvs7UptOQM-wj0bxxp-Ot3zyGskar1sl3998oar-nUAHdSiKJP~JP1yn~8XriAwwVN68sUV2mt7~Vpncv0PdNd61HXnm4vVErAj2OTQnI~TSpAH~ZT96vDNSKiNg92C8DMAGzduJ60CEM57iP7-nV1oD8Bn8hUHQQCEuf~h7vH0J7own2Fy-L49lymoP3sbajUx979FY6qMPGy3jqrOKoHT1bWvvQ-1MLa-Re95wjTW7ZD0C8KUkwlanrSkvbJ6g__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-07,Sesión 3: Forwards,1:42:47,https://ca.bbcollab.com/recording/3215737efa984f7c9e51398e2fb45bd1,https://dfz4hf1hz1uri.cloudfront.net/content/90f71549-9551-4620-90cf-da0e7bfd42cc/20/04/09/23/90f71549-9551-4620-90cf-da0e7bfd42cc_1_200409T234302523Z.mp4?Expires=1595709447&Signature=TvCZ8DsE2yfTDyh-jksFz2Aar2vDxOXwLZrQGJzbcWTs~RSR1Qpc4iOYSDAr--Io2mHiLpQNGPt7wqr6fnclpJzkvrSq6FqE5L5q62nfVU50B2oALIl5tSxS0e3BdXD0SKWyZKUbu~OTbooyIaPiLCOGv47buRxiu6Bh74hTaZlPCgZvyb5wui94svDc59BUaTWR2UdDmGyIkJKth7kBvVQbIMFqZSY5UyUHJDP0rO8oQi5ojRUY3~5MfuDEG1Y2OETsg~9WqtVbDOC2gy6x-S9e58QpaSw~rHzyFLzzzEsHLog3J3-ePMZbQEiREv7TkvgoCpMuq3bRc~1BqkoALA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-07,Sesión 3: Forwards,0:42:12,https://ca.bbcollab.com/recording/7d88954ba60b4be9b7836e84a416c58e,https://dfz4hf1hz1uri.cloudfront.net/content/787fa6c6-6ca7-4203-bb05-92ca3b9e1a80/20/04/08/02/787fa6c6-6ca7-4203-bb05-92ca3b9e1a80_1_200408T020708790Z.mp4?Expires=1595709465&Signature=a2byHXf1qHrTInLJashbEvyFa8dSDe-9prMKakRZXjm3QvjxxJOe~vr~041ffwlmcy-3L1H2GYnwslH0cfYESZnoDW6Yz7W7c6XPj1xXMMa3nsIt9FJNy1CIvARHbzUF~l4R3JBRRZ2sezJt0EHNXBEHBH2iddTXsix55Pfor9QVdmStJZQtYNhEX6OXEuJ81D-3~eRXEkv9eOFOJvY6y4cYVyCxFob4ahQMoYbXds6GVJJl2gEdzuNswBdHBNY33p7doodIFhneqTfErvNZxa-bf-Ev7rFS94avKMWynpMUcEqwrGF85USZSgD6nzQKisECSAKFcOjpQxt1MOxR4A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-10,Sesión 4,2:00:02,https://ca.bbcollab.com/recording/3dc0c1a9538149a58aaa3e53544a0d6d,https://dfz4hf1hz1uri.cloudfront.net/content/8e59f3e0-24a5-478a-ad54-8cdce12afe64/20/04/11/19/8e59f3e0-24a5-478a-ad54-8cdce12afe64_1_200411T194817630Z.mp4?Expires=1595709480&Signature=V-C3KFsHvSWq94vgSYAaN-~IQ2RJabXpnSkQpB9tEhQe098SP7UKKT5UUzM4Oi2AtdALAbAAITjqdFY9AddmnondvG1pTINi-WPKveH9xE45Lli4QEMQpGGsBDKZhklTrCtACN~16jMGw7KQKCvOHlrH5JnQy0~CtiKZSa6p5hWcMjD7JQRcvwuUr9Y0FSwkWaPYyJDBYFm6LCzOOQ9mugVr6w45bAPmNkM9Ywws3P1sX~s2P3N7Iy3YCeRhsCXiXHnkQKXQysJMwrQff-ZJ0vz4Sl6SVoSCkyjGpvSiD0m9iNODdyaDp91j7KQiqFi2duE99BrbJLlPV1SnQHyKpg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-14,Sesión 5,1:28:55,https://ca.bbcollab.com/recording/706d88fd9eba480f903a52b01ae5caf8,https://dfz4hf1hz1uri.cloudfront.net/content/7941d329-f78a-43db-9c9f-d139148699a9/20/04/17/02/7941d329-f78a-43db-9c9f-d139148699a9_1_200417T024248837Z.mp4?Expires=1595709496&Signature=cIdXyWZ118hHnP4FcHdZCoGswJ6y2PXCgoT4Q6orAuwZFCC3K98diuOIp49ChUTuORpx1M-7I~GMMk70IFjgtzOkMwZB1gRS0iBLB4Kzg8C58iKuFpzWXpn0Qwg2f25BEiFogpT8ZGOVCOMTnuCN9KnwuxlLY2hbVhrcjI3Cir2Pm~YAVHXlWIrdy0F0CVuu7ZEfdEbsw9p4ueFC775EM68Y4S-~T3a82kTIFfIV~SxNA3PnF3GiWkK5remG6b9qru4Rlg2OmO4OCgiOls-UgFRztMdTsISNt2td~4z7vR1DR3LBGLaKaL39OkJtsBO14tF6KUBtDAa6w9CnnEve2g__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-14,Sesión 5,1:00:00,https://ca.bbcollab.com/recording/8027eb4b694e46e4acc3f963f14693f7,https://dfz4hf1hz1uri.cloudfront.net/content/f91df198-2989-4137-bc3c-7ed40235baff/20/04/17/02/f91df198-2989-4137-bc3c-7ed40235baff_1_200417T024526949Z.mp4?Expires=1595709512&Signature=RzXh~DWlhIMw3rqR9Plyt0U5H4Nnqk4vFC6Ff6IFIJaLCCHu0qPgiHFeXxx-iv6ILOH0pvFFKvLpwyHDD0nzmISQEFWR35vL1lKgcp8~ouDCG~z4UFEEQeSbCi0IxBjQzKBenApOM3peR8WWj3gBbZcPZgpj4T1IEpAUfXhjBGOf2Ctc2tTeQiqhC4x-UMaMLp~KGaMyEpzRYyRacNB0xbxkx-VeWfQNnK4UBo35pvHqT31eoZSDusK0PGjdXjf5JHC3512Tc5HOaFewNYqtc1eKmaOb~CkgTZcmDQBtyIBHl2k0TyjGa1nv~NHcPT8XjyjG3DCdgO~2gPNHQCEy6Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-17,Sesión 6,1:36:41,https://ca.bbcollab.com/recording/c00715b1509f41e5bb5a60f4bccdd6b0,https://dfz4hf1hz1uri.cloudfront.net/content/358ce627-b362-4afa-b0fd-dceb0c87454c/20/04/18/23/358ce627-b362-4afa-b0fd-dceb0c87454c_1_200418T234100054Z.mp4?Expires=1595709524&Signature=Kg1~iTfMKBy5iVrP-9B8UAVJcI3JISTg7qXyfop0hJkoLQc7tPfHdps7aB6hK-dD9lhEu6HrSsvS-11ZlrHmDKyw5CjPnaR9eiiRf6p2vJflWTjJkeubxN9zkFLjo6JyFMAKya99bRp9P4uBfazx5u8skCMy-bsns6iNKoDKfoQgbqn4p4CgVHxV2U1573LEQNWlv9LtC7rCkEfLLgJjethebsN-ztcrwz8MHUaa5X-Az-vNIis1h9jTgCUHak-JSCafRxIQ~Q~PY4Agmvx~7RUSY-f8iBmrbKAU1kBz02oEOqONbhKpBMWMgHZ1~ByZeHCksMMzPCIdIij0cmqOSA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Instrumentos Derivados,A,2020-04-21,Sesión 7,2:43:20,https://ca.bbcollab.com/recording/2bb3f6bed7b744c6a842604ac3daafce,https://dfz4hf1hz1uri.cloudfront.net/content/3d699fad-d9a7-44e8-9c38-0dabb776da5d/20/04/22/01/3d699fad-d9a7-44e8-9c38-0dabb776da5d_1_200422T011900386Z.mp4?Expires=1595709536&Signature=MXU96mSlnDH0d0VdpXV3Lu99v7TCQgtKY7ohO2lUqNFaOu1TD7ukksqdM~XdtKx3P5OrWH~uqBjqBymTSEU5EV81~omLOCyi1FGzXchHS0zVvb1CQ25Dstu2vX5cAMHYUdx8VK6cXo~GCRe0LJ8emMz5OnZcyXt8HmYZcXhmlyI808jwAsVe1yyNZNiQ9ywDZEMB7V2XzYRp9wEbTIRvw79Q~~KP8Sm-2lB7zP76qxC23x-g78VoIU0aVQX-cGeyawajhb5K2Qh6zl8lAWyKvsw4y6tmIKc1W6QH-IZMeS6dMgeZSaR1019yFoC0gehglVB6UC3iHBatZtfq8Q-bDg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
