Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Matemáticas I,C,2020-04-20,Clase 7,1:50:40,https://ca.bbcollab.com/recording/95442b0b976945068fed0acdb139984a,https://dfz4hf1hz1uri.cloudfront.net/content/857ec748-9e18-40ac-8dd0-d9741ab93d24/20/04/21/18/857ec748-9e18-40ac-8dd0-d9741ab93d24_1_200421T181345935Z.mp4?Expires=1595633124&Signature=WflJU2nm7ulfhd4xLKIJZUW8r-bGForGop7V-uIzKcT69FJMkgtUki3WieNiLonrTo9MnD6xvWIxROcck8PEsokhJHleZHoFR01g1tM-ld-qrTfNAvkDkfCxhsMfDIwPC~1z11tipR2osRgN-IbPqP-qdPU0fQR0NYnPRjeRuicpYLVjg3899uZBCrPsxw7V-Ctd-5HFf948QtRWql-0lp5Wceb85a942BMob9EmcCh8lmYsYQrcvhtWJStOKOozCyYvBTabbuuzs1L2Ljg6AuICzWMHy81fPKTo9WQiHr7-ShSbWMga~ecgZVZGX-WaBKTgZ1QsIDYtgI3WKA2Jiw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-04-22,Clase 8,1:52:22,https://ca.bbcollab.com/recording/aa8547bdcf0c4ca09e8b19de407eeb45,https://dfz4hf1hz1uri.cloudfront.net/content/f1adbaaa-e441-4c03-9252-4da550270493/20/04/23/03/f1adbaaa-e441-4c03-9252-4da550270493_1_200423T031754187Z.mp4?Expires=1595633136&Signature=Sr~ATgwL1M-rBbrMjKIXdofr0fYkfOnX2I8Wj~aIgvDGFsOOI9RdfppOqVvl~FGerPBPRHnNvpJdI~YTs4T-nIqat5vgoDYd~CcEJK78nX-jTZIVtwUzOFCaT5NPyACiRP~HbjWCrcIXmCnSH9pSwnEEmL~ZVNQk3w5KUfTW~cGLWPvIBbfeIbnZ0AiCKp~fgqadZwVgDuEIjEIGV-Sr92ZPOae9Itc87zTN7PSHC-PO8tn7C--lu6~NTCvHnFuAql5rKe0azPdnAbWqaQIX8xqCTbZNLeteFF84QgzCYDYNsmm6CwVoy2gy4paVKiUpnEzypLfByGcBfc5CZhUe9Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-04-27,Clase 9,1:50:31,https://ca.bbcollab.com/recording/023a8c2d6bf041ab8bb4504a13f03d52,https://dfz4hf1hz1uri.cloudfront.net/content/12231ae3-5beb-45c2-8b7c-d058d3821f0d/20/04/28/03/12231ae3-5beb-45c2-8b7c-d058d3821f0d_1_200428T034539943Z.mp4?Expires=1595633159&Signature=aV2614szTdGox1ku8ZPhjPqTT0V-BfGGU4ixny~OEJHlM4ebpPZ~LnAFZXGQiS7htRbrBQ4NZfEBWmUw-sLmhMsLmdPg8jRHR4EVBdoPVWIzW81SxpfYJhS32DeL5hSf6LVeYrbFNm6mMQMXdOBh3Wa3KFtwFWZFv9b~g7~4g7aeyBq-sG4gicXvBAEedGqUbv85o7h~nobpBf78lqxYEw~eNKXEdFrCIFiQ6A5m~INx-AGUTvpJXvmYKZeNRuv9uYn08Ho5vit6P7TtU5a719d1AUUQnA4V0vpGDUiU3D95X-kQamvGY8gSPdHC0VSIJpjaMBRVn~Gd9g86oNAyCA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-04-29,Clase 10,1:50:22,https://ca.bbcollab.com/recording/bbaea5dd141045128c09b1ddc1d6d224,https://dfz4hf1hz1uri.cloudfront.net/content/a31a0c6f-45d5-4405-ae54-a771d8f55c90/20/05/03/06/a31a0c6f-45d5-4405-ae54-a771d8f55c90_1_200503T062908323Z.mp4?Expires=1595633172&Signature=chKnP3c2r3Ee9teWutOnoY6I-XSrQibj2e3g-7fTROFad3fvYqs9Cbk-1ruhZMtL5czhF4pXxQYQ2oQ8I2cA0bWF-1tBD-wBtdz7vpKVtuiJs7eFMiCfho1Kirw3BBs01Mj1-HuOXg8GyIMsnd78X~aHhRS73mBOskkBuCjHPDcHOMmE~ORfR0u0nK5emXdPCkRkOU4ySpmfiPQ3jJVyyqxla8gSQQRHcupvkbDlOZQd5A1udoEkYh32luPINo9SIw6-92l6k9Fx0RXnbqL3hPzR-tDJY-zYI82Eq3tt9mz22d-1TTOdq6LQOqHQCoI1xu8q0BgyInDXPgZZEGGVrw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-01,Práctica Dirigida,1:37:47,https://ca.bbcollab.com/recording/e1a6fe7af658482db557bee570ad7134,https://dfz4hf1hz1uri.cloudfront.net/content/5b26764a-8234-43e9-b291-9ae55949bd7f/20/05/02/00/5b26764a-8234-43e9-b291-9ae55949bd7f_1_200502T001209785Z.mp4?Expires=1595633184&Signature=PrOblMpUNro5WF0VB9OhR~Sl1TKcaKeKVYkXutQ4ElWwK3dIFSO5f03Mu~EmK4l8Dy-ir-s~1LnFiHjmLtK8kBzVW6ry4c3Wt06zVfws9oPJx9YIFns4BmbiOYFMG4IP9P~3MGq53JS0HN2IWk3yDYbrQwnTPc~8f1SbgO1DFLS9RgDIf5857nBAsQBNkmP-sQLP7ZBzKszP8uIP0GGyZnGj9aEjLMlp5krfhpcmH8sq61R0SLjji-OUBElc3wN32H72asggbeOR2vahENoLfFsWL52kMjhosION-q6MpJl6IzMgUVH2bq5m8ac0zIiS3tria7-tCb6jgFQedquibA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-04,Clase 11,1:41:55,https://ca.bbcollab.com/recording/ccc0a39021e5454a845c91903934de18,https://dfz4hf1hz1uri.cloudfront.net/content/7525d37d-3750-4da9-8e33-782552e59c62/20/05/06/21/7525d37d-3750-4da9-8e33-782552e59c62_1_200506T213337282Z.mp4?Expires=1595633200&Signature=f7ISLGm6C~MXMPaj7EjIj9nK85-FtlODl1ohKCpLZCId7ipGTCXA4ZA5WgLia-8yfq8zd7v9V9kELJqR1xQEBC5cICYbkiJRBemF-AN77oyySq2j2rRGQnhQGyIh941aZwte52GwjVT4KSdEw5KUq9V4Z4Q-Pnmx~ahNyN7xzwWeV2~Zd3WV4~8mO01zF6PRt1VqPfUpVe1okdM1eDgi4JCWf9okfEqmsNiQ1GRwJsqnddQXdZ7pWN6etRj9rVvSyqAzHSM0~CQ4hKEQ03I1iUUr5A-84awDQrX1OwV9yZtnFdA1~7lYl0Ykk8r6AOGz2PVJWuAMCFzHfOUesNg0xQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-06,Clase 12,1:45:40,https://ca.bbcollab.com/recording/1c4d0b8b0c1d4eedb39af7bbfe3805b7,https://dfz4hf1hz1uri.cloudfront.net/content/9be87c66-61c1-48c2-b3de-066af3f8d07a/20/05/08/17/9be87c66-61c1-48c2-b3de-066af3f8d07a_1_200508T175728996Z.mp4?Expires=1595633213&Signature=aIe~qlZYs6LcHNm-uYb5A5Rc-68qFzd9DLeK6FvPQl8hT6hCs6RWj4d4w4DDE~mOUD3vzVM-VuCFssKua6ODAiF9v0xsgN9~5IHIo2oDSac474qcz9vb3VppSeTqaQvYT~6Y2U-ExYo3aZPX1gqOBhVHYnOrXjO6eYCxC~7Cm43AsGwXFqDNORU3yo~PXQBOzAct-2MQOU9N0j9npo-CfpJsDvzu8MMLh38h7ujRBUTQIWVPNWbd509yBZMXYSdZ-Mf~NyvLVw8P7S1ohn2pKD6NzVxujgGpz-QojthG1HMz6p8oN46VVTwT-visnehq0EPVzxrzEZ8tbbJrKFYRCQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-08,Práctica Dirigida,1:42:49,https://ca.bbcollab.com/recording/d45a82d91f9a4f6b920fe6bc5779ef61,https://dfz4hf1hz1uri.cloudfront.net/content/4fb16eb0-ecec-4ef5-b310-7c1759b0d237/20/05/12/22/4fb16eb0-ecec-4ef5-b310-7c1759b0d237_1_200512T222701730Z.mp4?Expires=1595633228&Signature=RmI7D~EAMPl0n-T7hAamVd2Ksj-JpuMW3IJyFkHpmI1x7yiXVjOB-1bGNATZW3P5RTBFOZS6HY-stQsgtVpR6wK-WhY9oUF-06u4T4vT0Y5hlDagtRGG~QfIcj6aYmAg4Qy-LZc34KrhhIJc5Jtn2FGovDqrI-tCZfscgNIQWLzMo-Flue7lRcG9XiysZAV9c978knfhQn7pmcOTBQQRcyzL~lWDTa9G3Zn0trnMgrs1fqXXh4pCvhCYl0CmzVbUkMpJJ-Ug82aS0KiQFxJzsMmAub5fNIrK0f7pxO~EuE2NDvPio3tMAIB0FocJ3iEbkTCXt6Cj-OrWKXb5e7gurg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-11,Clase 13,1:48:29,https://ca.bbcollab.com/recording/9c940e5cdf574dcb985d60988123645a,https://dfz4hf1hz1uri.cloudfront.net/content/de6690f6-9e45-40b9-85b5-7354b8da5006/20/05/12/00/de6690f6-9e45-40b9-85b5-7354b8da5006_1_200512T004819225Z.mp4?Expires=1595633240&Signature=b80of9T7BpQXHehyFSZXlCudEMxPfkkzU40w58m7qa2MDU-3BVJCztcjImapUmwVFvqQIbPwimwEPaCY9CfZxDvnLTnEx7-1G4ZgrLZ7wyb9Z9CTjk6Wu5X-KIw9XIyyEunWh6FdQTLEAzDZ1oA3Pj4amtZl~2vZDT4WqYdICcNBYMH2WaTkPheTPLu3L5344RzDHvCv5-hhSGBgiV4OXyYkpOJTYwlb3g5ePUDYhXyWZZENPD~gwX7qTgiUdonRM-RWC0VKP4U3jvtiuvpF7hLKdj0dkb87HEnbAEt77zw0PNSsaTTkpd-MU5mB4Tdcx2pkrCAcCRv5yVijvVb9ZA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-13,Clase 14,1:45:26,https://ca.bbcollab.com/recording/037cb93178444ba6af36d6392dc4483b,https://dfz4hf1hz1uri.cloudfront.net/content/df68bacc-5181-4d2c-b939-28fa4110fa3c/20/05/14/00/df68bacc-5181-4d2c-b939-28fa4110fa3c_1_200514T003826851Z.mp4?Expires=1595633252&Signature=cyPeOvZhK6fNKBf2ZuyrdsYcfbIa1ZMRTjMv57TujmD0y2VkEthMX-GTq2VMgPRtgnNba6RNIor6jiy~ZMPkfoMWUBN-jyF7xejUgDmmlzG7CIVfOFm55cLqvhWKWOsMZbQxAjh92jNauKvdZa7h9PQPwsH8CnglUkpZmq5cdc0ubF8~6pEKJVDha7uGdGjss3hgSN3RRH3qwS99ezS38Kqn4ilV7c6u2jhGWlfRcnl-VqE7h6hbyRKfLpkrHxadwskqHRK7eygQ~t-GZnDmTqevfTyAzEMsLn6B1DseIJzaPvD8PiygVWVY97DcGaiRlKxZqDuqclSas5~mCtiY5Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-15,Práctica Dirigida,1:45:25,https://ca.bbcollab.com/recording/d85d82881ce24ee29221656f5947c803,https://dfz4hf1hz1uri.cloudfront.net/content/c2b3c27c-5e68-4f59-978d-0488e7dd4896/20/05/16/00/c2b3c27c-5e68-4f59-978d-0488e7dd4896_1_200516T001904835Z.mp4?Expires=1595633264&Signature=fD~OPbUOubSIcZmfXFIhoJK5fsBz-DvOP4TRCJTCNbjJ7IZ0LeBgodhia18--c2ETYBsv-d8~-PoRBNkW6utcYRzVkdk-9l7KmnQdoHbMKZPkcnxFQQA~uo65LjPAqTdnwQmlJpB7Sg~znE9fqpT3levZhQ3cOUFKMHnh2bpWxPlELHGD-jcTmoa2M7CvnWBquIUA0~2edu-V9IQ7O0tgR5I5RlvbJBwV-8bxltwhG31xx-E2wUWYefjk5yROrAvUucMj7kP8YHLcq2s1~2PaTZBSfT0ni2Et90zFXfpTHIphAh6254g7nbhDzbPFy40sRkc-cF2AGFdE9vZX3IeqQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-25,Clase 15,1:47:51,https://ca.bbcollab.com/recording/bc27997297944c5b93686de70d37f163,https://dfz4hf1hz1uri.cloudfront.net/content/9233f662-335a-4fff-9c54-f900f4daeb83/20/05/26/00/9233f662-335a-4fff-9c54-f900f4daeb83_1_200526T004501545Z.mp4?Expires=1595633281&Signature=E8QVEWcj4Ca6Ce5l-D4fvrjzOUg0XI~jFDmWyRTkBSeU1G6BfNA9Og8BTUS2vYBiyFYO55fXVxydX1EMN5f52VQn5cXPAeo9P1cEVXLh9UkJLdA1B6X39Ivj4~HgQS4v11rRiOSPHMENmF5mLvZAjRCeBEDANqXbGLZ7SPi7LHDkcUq-j9~Acvv6XF2ttfUmi-36kWekx3n4iijqtp36XBJi81CBgZBLDKtQH4hVR0QiMsG2bZUR7Ir-Nqp6ocx-VAsVoFcBcaFH2APN8oXt7zgf0QXF42P0C0jNx1f6wQoP3j2w6gQMWmwzxQavhqwTT7gKKpc-FZNtkDrndY1mtQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-27,Clase 16,1:46:41,https://ca.bbcollab.com/recording/bf0418fb9ec9459a87bdffce37ffe1fb,https://dfz4hf1hz1uri.cloudfront.net/content/8ed2b1ea-4af2-4983-941a-af05b00b99fd/20/05/29/02/8ed2b1ea-4af2-4983-941a-af05b00b99fd_1_200529T022524700Z.mp4?Expires=1595633294&Signature=XgnefBVneP0AVRBlbRyrgFJ~bWkeYFyLBgbSk61m6zeaPIli5uclnOkAh5TaWGRg-oCakYueM9CXqCQXh0Whw7Mf8h3Pr7Rv6wPXAHwmhFBCF-NI92CET-TZzlz3m7s7Ul9meJ0VakgQ6oCZtF3B6awL~~K5gZ~Hp~XZXT~x5tQvap9lB2NFilTi0ZouCGQ6lt8zhj0amFxcIoalWZiG5vtAANn9-ZWplYq3aJ-QssXyJUllLquFOGClUKSyRggEQR1LbHc~nmID-x0DeJ4oMgsYSRhdEp~E0kyuteWtxi8v2TGFObJdFvr64G8D05BZWSdYhHnkjDV7smd-FDaL7w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-05-29,Práctica Dirigida,1:50:38,https://ca.bbcollab.com/recording/7dfa070bb3484c89be6cd997513950b1,https://dfz4hf1hz1uri.cloudfront.net/content/df7a3bfc-8c1d-45ce-981b-bcec399e315c/20/05/29/21/df7a3bfc-8c1d-45ce-981b-bcec399e315c_1_200529T214913652Z.mp4?Expires=1595633306&Signature=CFzIq9Bq~Iv-rkyLp0Z7ZjNrAp2XSbg49r7aPkuYcZF0rpI7kFszklDrTetflCmDVmfF4qCqUQGvoqmgygmhRdltNdRG8r19lgli77LJejl9hroFv0TBdowYFkiQDu97ts8yZR2tkwZoTf1GXdTs3ox8~l~K0IyJUxvakn37i4DDuFZah7iszeIx~viPmTG2nFqsiR01KQ95Fk8mBijurv2vgIytUpeRh~JkvWMloqq32RckgFIUObqe8KSeZ5FgVsmlmEXcPWfFuaIaGC9P3xaAbrLNb2iA6P65gyLbuk~NXLjmGHbrVu~oK-TdELMzCkuw3yHXMKT7r9xomEDSwQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,C,2020-06-01,Clase 17,1:42:06,https://ca.bbcollab.com/recording/b4b6cbe74ec3474bbe73473dd851cec8,https://dfz4hf1hz1uri.cloudfront.net/content/518331ac-e9ae-4ecb-b19a-6be53cce86f0/20/06/02/01/518331ac-e9ae-4ecb-b19a-6be53cce86f0_1_200602T010202160Z.mp4?Expires=1595633319&Signature=AemEwF~UkoUZHwUDdXhR9liybk9LIvAysNsMJcgEwegcIkmPZOFKwN5BF8zfc-kKdBeo2MTZ9ndmDImd7gIOZ4-uZLBEVsDBHWWC4-8UYQXam-~c0A9reGPpfXrLcHGmMJWuRvAY3UR9FxKz6zlAMEeaQNleyNsYTwTNYt5mkAjOLLe0INMuRpgxJqVUwy8u6I3rSfMqLExofX8fbYMRIHXqf6D1mH~fJQ6qdAGysqvHliPQYxaNi2ySdFrcMub5K0vqkjgEh8MjsYT-QhEp3CvRXnjYAYSXTFpR2SHmSC~T4D2nAhP3hG3JwfVRwOSs9UdTA2AbK3sEoPbRu4nmYA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
