Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Lenguaje I,B,2020-03-31,SEM 1 MARTES 31 MARZO,1:48:58,https://ca.bbcollab.com/recording/b0c5145e37f04640b6c7919c2fb2d532,https://dfz4hf1hz1uri.cloudfront.net/content/a1f827f2-ba77-4ba7-b15f-8268206cec14/20/04/01/23/a1f827f2-ba77-4ba7-b15f-8268206cec14_1_200401T232148238Z.mp4?Expires=1595636528&Signature=MuMsk~N38yeYouJBQGehAX~MJ-Y70Afof-5B-op9tSRPCnI-Iw8id42xU-tMb55LrhuDSCbkrtQEFOpt7haRDWl83s8TzDwXQbDOHiU5vL7bNRtCGSHqRa3kkhAu~uUgmKU73A6O9dyCBp2FftSX02~0eQHAyoyiLIci4qWghdWiwYOJcQN16uH2wccYZ-kux4TObv3gEqUTOZ7jkDw1jYZKO8L5cb9R3A0aaFmx3KrpXAPjCRwgQ2POGPmoZrsbqhl4C0HOfOQlJG5YfbzP-FFYmluaWU8yxN4G9AEGfS3OBdFTPa-LDNM-A~hxN7t9h~ggeGJGkOWEeb8cu6eIpg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-02,SEM 1 JUEVES 2 ABRIL,1:36:44,https://ca.bbcollab.com/recording/dcd45afa3ceb455f8d4a534b1c93b89a,https://dfz4hf1hz1uri.cloudfront.net/content/152813e8-ce0e-4493-a18e-f0938b5354e5/20/04/06/22/152813e8-ce0e-4493-a18e-f0938b5354e5_1_200406T225256646Z.mp4?Expires=1595636553&Signature=Sl2MOrVA345sCTO5AGGK~E74FOhjVIK9bWedMHPX8o9NXvbjLg6EZRNs9h1VOeJpnbOrwV~4xR0NTxw5JwveYYQ72R1KCY1nBmD6jz-NgzriI7RMFmWZfKbbXd-8xRV7Htg395wsrenQMJFEiTB7puEo0mWy7vIql7zvzcWcbrCF~-tG1Fpo5OFpj2Xq5MfoKczXHRmZwejDMWjiqBXn49ZBU6Tr1Eyh0utg0prapjbS5CadEisflLAnMC0DsfboQmOZy3OBIPhS~MFadn-ukUzGv1cJGjrWH2NuS3ri2s9Vwl4qLM03Na6zIhox6WOauyiEHw-O96ENfdTCFrJyKg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-07,SEM 2 martes  7 ABRIL,1:41:31,https://ca.bbcollab.com/recording/54a1d35fd19345fe880774ee33380a65,https://dfz4hf1hz1uri.cloudfront.net/content/179ae8ee-d90b-4e73-8822-ea1c5bdcb64e/20/04/09/18/179ae8ee-d90b-4e73-8822-ea1c5bdcb64e_1_200409T181944349Z.mp4?Expires=1595636566&Signature=azm-UG3OKOuGbbg0BbkYv6LQcPFBBQtclruXHykJc1Zg1scQYzEZjaNhoKaEt4m-EYaCkO9XkpUrR~SmckW~riisHVAVXiP1Jgr54Vo9NjPRdRtCV0iSPeoAUubeMPI0ozZUC1RB~Vi7JHswIZxQ5ec~0PFW3i1ilUXWEWyB7pYBgXdJM0UlHF3yFibwsb78WwToH9Ccl1~VWOvj1wEUqbyQVa7qEdyzBXBAGTfxjISQReZhS43DPxWDFFGjSE~4v-dXZ0t5n6hHqVlb0G~bsrxNb5uD7A4EdjMIA962ZCE8r~c~GEWV5uMYllxS8rfnnbQ4zp97r5Bw9Q8emoTONw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-14,SEM 3 martes  14 ABRIL,1:45:44,https://ca.bbcollab.com/recording/c30c60b724654453b2ab4b0d58dd0431,https://dfz4hf1hz1uri.cloudfront.net/content/e3189b84-63df-4423-b554-c935593936b3/20/04/14/14/e3189b84-63df-4423-b554-c935593936b3_1_200414T145836025Z.mp4?Expires=1595636579&Signature=YxI7ztVVGSGMLKYfsBiCnnzqusA2lwD~4kyz5T8sbmXiA1es2v7YuyLXARBcwIeZoNUOyXlsAC9C8qJCjk4arJKy4K~GFL2RFGTKOsu1vRnPiKOqSjKoH9ch5SbSKJzGEyCYI9SnlhiZXTU-5pplaqWoc61cs7HX3v~Xx4ZqBMljZrDHVAVgZYujsqqqYq4M5ZCZ8ejntjojxnEcoDp-4Zj1lu6R3eIFqI7AuWJT2Uq2N7nWYzM52wltKbR4Ww257yPbb60AAL-R-gkXhvKAjsCpUXOypyLG4HrFrDAx93aAPUbIrYq5FaRDI5o6hseV51oYz96pp5iaxk8KSGLhuw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-16,SEM 4  JUEVES 16 ABRIL,1:54:58,https://ca.bbcollab.com/recording/1644b55e58fa46509d5c1898db1bbc48,https://dfz4hf1hz1uri.cloudfront.net/content/c3546779-0615-433c-adad-b79ad67ea2bd/20/07/22/21/c3546779-0615-433c-adad-b79ad67ea2bd_1_200722T210721322Z.mp4?Expires=1595636594&Signature=T1s7A99yY4sDA~X~DL~z6krf2xLiuQQXjmhs2rBKpOtSOT~LdJs9kIa1hw6Jbb6-JZH68YZJLo8xX8T3IwrcG~dm~dYdO976gTgE7zHxZh98Iam3EYQpJWwPEvygVBOSrH3rmmhjQKtNqyO-tTNjR9wpeFFkgIkB~4jMeAOgpMMQq8R-22KyT-WDGcExxYyRwH7JHtguKeQdRJAU9cHP-E0ka2nLA0IXs0BfzEuVoAI~-QkCzQJ8fvFs9m1IkPdOda9OEVLbT2kTUvzuObemz6FBVVWtyecOLlG5oJTnE3rgjAy6F2YyVhMh~GZZnOLpvu5FPkYcoaDF25~4WZjQpg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-21,sem 5 martes 21 abril,1:33:08,https://ca.bbcollab.com/recording/8774ec38cb6041e580fed5c1a9843142,https://dfz4hf1hz1uri.cloudfront.net/content/d9e775d8-5b71-4eea-9112-e1ab12186f1a/20/04/28/00/d9e775d8-5b71-4eea-9112-e1ab12186f1a_1_200428T004747216Z.mp4?Expires=1595636612&Signature=JR4opgU61orAqsNBuI9S8Lj149LdUJto0ENHm-TDs5yDb2Ki~2AexOOH-ofd2muAVhiD4Bm6K7L1w3FHuKf6g1BYLEGgW6xJGpcYxKYcKoeG9DCc20uM1PIyzG3gyqZKNLfXNDGfpO3Y7WCOUbGs463bpZpCuGRI4~WalC9~DHI03IhGDpTFbmeccUTayB6RERvIHr3481a9eU6ir2lI4vWB6PiR46UgYRsTR5No7VTQq2Wyppu0ajWE92LJ-wC46Tf4E7WTBy99mwU4mnXyDuG1Tx-dOq7O4Vk0417Ti8xFqHLKWBQghqRA8PBmFlRST~z5-LK33BsqYk7a6A6UbA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-23,jue 23 abril,1:43:59,https://ca.bbcollab.com/recording/cd76886eea1f49d0913711f2b881ba21,https://dfz4hf1hz1uri.cloudfront.net/content/85d4d74e-78a1-4a6d-988b-be5d8d2d54a4/20/04/25/22/85d4d74e-78a1-4a6d-988b-be5d8d2d54a4_1_200425T223433611Z.mp4?Expires=1595636629&Signature=Xzly7tLM4CgFlHRFfdRxA3nMOYOHl0w0G-kXVVMMf70esdT2iH-~jS~sDyxM1B9a931uhqJTeqFBgPSf1CB3FJ99u086kVCs3JvAPD3KtOpgQb6BBZhetcYhKPvgYgNWAl0T817CBy3Qs-oJUBT0xOAQ6wAMTmutbpD~7I9pgPktxxB~OnAbvXnFnTAbYKgP6fgSeWj7ZxL-n2PuFmpvMuSDki-0zwT1ZoCNjkShoPEThAT71h6EI6ZBlBkcp8hYApm-FjOgFF93b9JLuEhJxKG345gk4hqG1hJ2sgT8qKm3CQ8n09NIwmvY8zbq2umXHI7JwNRq-s9MV7sokQqz3w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-28,martes 27 abril,1:38:06,https://ca.bbcollab.com/recording/533455008e6246a89423b86d9150e733,https://dfz4hf1hz1uri.cloudfront.net/content/94e76efa-5774-429f-87be-537a148a0916/20/05/20/23/94e76efa-5774-429f-87be-537a148a0916_1_200520T232746367Z.mp4?Expires=1595636640&Signature=c6~Doe9pn1zXQ6SqMB1Tw2UhAoWPgoRksVBMRQETNVKyB0NKO4MFwxs2oXCqMw1~QHH0lu5e6u8u5YQacKfnepMbCs~0NrKs-1DuAm0XlqfXsIa-jGHfglSNLUzqP8qpikqphnAE3rO9eoFefSOjMSlEQ0LTlPejKNpTbUTLBTb1V8XUEQXmCBjFtLBsFZw-dPS4J-ppO1EakRUExqfeh63Yeo1U6NWphnVnISIdc0khYPcKhKEczLYG7HtKS5oUQ4zRY6ZaCxgbI3fEjY3a9WctVGppR1B1N2Q5XUvGxsfCRWjUonI3hFYZw2VyuyIFigWq2ELeqkbjgsnhYdJgMg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-04-30,jue 30 abril,1:27:18,https://ca.bbcollab.com/recording/920508d6830045a580815db8e9e8db52,https://dfz4hf1hz1uri.cloudfront.net/content/40da75e1-0842-42c8-9678-02e67e2d10f8/20/05/05/11/40da75e1-0842-42c8-9678-02e67e2d10f8_1_200505T112905876Z.mp4?Expires=1595636652&Signature=aX-EVYx5VjBRz9k-oOPMmWnsEpX1iXVBxKzdEISYatdSp0HR9P5y4MvnkEX4XYPdfJ639FaVQV2mZLuGfX-aa5R296LJ8pLlwcimqXHEf~Tq5idAzXyh1ezIyaxjw6OVKC22rLCZ8grheKZ3CtzS5I3ttmEwrXOnhqsmznLe2h5cxetgiEFisFdQk-nX9B6SJu2SAugLbZ9VKIk1TRDdiGDoNyRXzU9pRmVBOOit0YQGmPaXQkKR3r7Ro1GaQbG92JseoiABAI-5DDBeBPT2ktVNT7im1ZyOwHDdU8g~~NJjHvy7CuFVJmfzgtdsHwJRvlrL9t~jBSZB74LGla~7sQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Lenguaje I,B,2020-05-05,Martes 05 Mayo,1:40:00,https://ca.bbcollab.com/recording/6f30df4baff54c4591bd27477f912a10,https://dfz4hf1hz1uri.cloudfront.net/content/fb7d9a93-ac6e-4873-a6b6-e7d791ddbe11/20/05/06/21/fb7d9a93-ac6e-4873-a6b6-e7d791ddbe11_1_200506T211520635Z.mp4?Expires=1595636664&Signature=gGd~SbVcbjpV-pLowPrDVeTWAA07ivcBDxkEJ88ZITBfhiVL9zccNSO~ExLtwMjdh8OFpPI08A1-KqkleXPZnf~nP5htCWH4MYMcZp6sMHJHtKCE-OqqKtDElEUFCIR69FK6wahl0fPu6Fz3EZEFPmyi4slXgn17lr~Kw3ZekNufRV9FwtYeELIo5r6PZD4mvNo6tRUZipd2sIioAH2m4y1JW-olAyIx~s6YgCRo3urGSwyp-dTm4it5tUTZ1G4zVLA0scw5nf4shF4OnG52uSb4A5OuMrj2hvug-pCpv8~SJ5fkD0gvapISuIz4B-1jlHS0CVFve8ur1Vt9n8FyVQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
