Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Macroeconomía II,C,2020-04-17,Práctica Dirigida #3,1:43:48,https://ca.bbcollab.com/recording/3dac143a00a040308431d4d30305d9c4,https://dfz4hf1hz1uri.cloudfront.net/content/d7b309ca-21a8-4aa0-b39d-2d5d53af4201/20/04/18/16/d7b309ca-21a8-4aa0-b39d-2d5d53af4201_1_200418T161054055Z.mp4?Expires=1595634953&Signature=I5phPgj30lprOH0zIQMYy4-ky71VqFDUDWPU28T0qlEY0whfz7sx4zGSECF1mI3bUDnEj3Q6SWlpyH7r1617w2q2A-vExUh~h6P-TreFVrFUOkc2~J6inqIfUmh9vMN7NCRETB4PiLTDN5kJLJPzrtKsS~M0vcLLIFXrLnui~JrEMhprKCrIpuV4-stFjsUD~YFESHDTcbs6KbRY2CKrhJReHpdzgzMl93Qd709ANr0pkQNpQTxCLZrfTs-mVj5xRc-lAIWjZVr-bp8zf8AMrNmknwQ83BfzYD0qEuVAVsIUyFVPJWHpoDSZcRmlc2b~D3WcMvYR2oiab1~VEFk1Mg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-04-21,210420,1:42:10,https://ca.bbcollab.com/recording/7fd5c57b72174bee926bc7dcc768526c,https://dfz4hf1hz1uri.cloudfront.net/content/b7d02407-759a-4072-aac5-e1f10cd2ecec/20/04/21/15/b7d02407-759a-4072-aac5-e1f10cd2ecec_1_200421T151350390Z.mp4?Expires=1595634965&Signature=MpTfd9pVd8TzUuU~1ZOdOvc5Av~X91wXjLkuUsP7wmsPVK6AfAne9Mz12HTkkXpRItQR1bXAHipiAgQxEHjvfG5CrUJTm8EJK3G61qavsCuhjpterusySM280lR69acPRbhcbfp0EiP6ZL7AidzxgOuIVKQ8iier-JrxLSuQurDsJVGYxvKd7doOzBachuVeOeFGJbNauhZaBlGdhl-hzaxu7-g5t1owavvyYYyCUZqR-gkRYgw35olwha1VeESFBU4CD8Tm2oGQD3VQx1EjCoWnNmXqCAiLw8V1OdTNmoDIOtYFP-0pA3egzd0mvhi1r93~GKoIMfC2sK4lUVn6xw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-04-22,220420,1:27:34,https://ca.bbcollab.com/recording/34a3322fbe134dd6aa9c7513b5a022cf,https://dfz4hf1hz1uri.cloudfront.net/content/970746bf-986a-4ba6-a63c-afd352fa5487/20/04/22/15/970746bf-986a-4ba6-a63c-afd352fa5487_1_200422T150615500Z.mp4?Expires=1595634977&Signature=KHYWkauC5xiKpX14dThq53CSmveTVpwV0-NVErVCG67meKvoyl1bl4ddNgS9HrS8WuJCz4h3NNUilCsp~o1SocXCi4ZWUgRc0U4oQFUal51KeWgu1~nBwftD8oXa~eChSJa9AKI~2xyxPYB1H-FWXRHvHkAKj~iSsGP8qd3p8Da7tle4x6j0C0pEzz2mj7iZ9MjwNwmDHs8b3ILZlTSPiBsMClcktM8sQzyw4s8EWVe2iz-yvAsywe144xkI1iPJzqYHlRqdk8xV7ivsHOQLV804Jgq4EPolsFpV5h0xZbmUxZ4W9LNGCREqbCdE~xVuEgvQXWSjpFlHgqlTXcIEGQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-04-24,Práctica Dirigida #4 - 24/04,1:31:19,https://ca.bbcollab.com/recording/92d3f882c2184eb883bfa518a96e40ee,https://dfz4hf1hz1uri.cloudfront.net/content/89ce6394-7ed0-4c5e-92fd-1572662c46d9/20/04/24/18/89ce6394-7ed0-4c5e-92fd-1572662c46d9_1_200424T185754947Z.mp4?Expires=1595634989&Signature=PyDxYaJKhs-weHCE9n4uodJ61VJgweQHtPVEvUwfPAjpvyR7KPMFYEK2yjZmlugrqcb8-R8YYSCHz7~0~ctp3FIIWh49bx8txyb-UeHGKttqhfNMYHsOqt0HuRftc66WxCi6I47fCeuBXa8zxOQy84SPb1R3y94nzKgq9CNvNBR7n2Zixn2ynJhtsHC3C9qBfcs-I1m26fVheR-q895DiMp7QJxZ97fGTB57NtQpsnUlI1NqJ4mlPXO36eL0Rc6nMOjOgAxRhcygUJLoVfNz~iIf~iCMkP0sjdSYX-qvlIN~-2y5PMu9RWNf93RPZsJ-~pqqVAMe2-nkHgX88O5f3g__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-04-28,280420,1:41:03,https://ca.bbcollab.com/recording/7a09b9ee5ef34c0d82936dc8aa6295c9,https://dfz4hf1hz1uri.cloudfront.net/content/b9e9f70a-fd2b-4072-9491-9d1752313cdb/20/04/28/15/b9e9f70a-fd2b-4072-9491-9d1752313cdb_1_200428T153833625Z.mp4?Expires=1595635004&Signature=LzBxgjYbvsGh94ZYtluE7T5KlbVeB~DtqHUZurmVjEfcgY8TEVSEIrK3Rntqc0zXhM1aTw4P34md4Jy3t2VtvYrxrnyZXZKHVFxuzjgillfr5c0VK-xxYZ-RAX3oMSsQJ4guXx~kalMLZ99uyUtKLoO4Q96O9gmkIcao0w65jSIRZFC0cdf1CWhZ-Ua2TkY57AIj2uPo6LEzomY8Vc2xUs11G5VRtJwfsEZMAE6CzD~GxOAkmq-lgIk7021cXwA9z9Se3yytVxU1FUSVH4QwS4qKoxN9eQsWtUgU22kH7NRMFxXAzam69CVAuStWhxBWkMwCg-UePaDYU3DdYUPa5w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-04-29,290420,1:50:07,https://ca.bbcollab.com/recording/0b0d2dc3fb02496d93ccf0ad2569b591,https://dfz4hf1hz1uri.cloudfront.net/content/af514458-47bc-44e2-86ac-795caa98da59/20/04/29/15/af514458-47bc-44e2-86ac-795caa98da59_1_200429T154419737Z.mp4?Expires=1595635016&Signature=Fxk5YO3SldOPgujkaMfCkg0tjgtWIE8axMrw0OyZETgD9QC4vl~MTMWoG0-sBiMC8XqNSkdNsVz56kUNuhSls-g2CewnIs08fZ5BN83jlS1dYNuWAsoJaBOOEgHkT0-nJBllIKYmIi4pqrePMND-16TdxSKD85lJSYapkovQXc0BkeBVLX7PKFOc6NbfyaHMaJ8YqQW0b5o2V4y~vhHOM06I7Q~RXd~rg9S~dajhaIEuSXkcwBanm5GwhDs1o9NGIayaNnRLr55mWsA4zQTlNgVdk8HFcCcwOa7Qy4HUrcfpE94WRr3WtJskT9URGFha9lBjXWUFYNYGeFnAkA34jQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-05-05,050520,0:31:34,https://ca.bbcollab.com/recording/88c282b75d8e4782909774241eeb55b6,https://dfz4hf1hz1uri.cloudfront.net/content/0d0a9f5d-83d5-496d-9eb7-60955acdf691/20/05/05/17/0d0a9f5d-83d5-496d-9eb7-60955acdf691_1_200505T172908730Z.mp4?Expires=1595635028&Signature=HPmf9d6cV26SoPmM5onG3~SbeXN5pgwYb-Vky8~j8uBpa8xhdn~YrgrpvdH9uUQl7P4vBtN2PZ1nyHrD~SkwU4W0QIzrZcFxmfmEVGwmg4VyCp516YDpTDSXe4ctlIb7g~OjzaON6VzSUEX30KmWbdj6~T62~hF8p6Jl3TB~6~7wjStjsSkJ~yjUYMJJ0dtFBNopehzot0FG7I9P-ANeXEBMygctuKtiQwENPc-daC8AT5K8msAPTWks1k1UOCWk8XsVE89ge3pNziCxJd~ONz~PZB84PAufW5m7snk~UfmcQPElwtk5taj08rF1~xhS~n4Uzk2cvjWhyHG2h98w6A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-05-05,050520,1:07:59,https://ca.bbcollab.com/recording/a2ef6e50b6344f9a902fb9f197b02247,https://dfz4hf1hz1uri.cloudfront.net/content/68c20c5e-12ae-4055-b712-1903a9a74145/20/05/05/17/68c20c5e-12ae-4055-b712-1903a9a74145_1_200505T172805829Z.mp4?Expires=1595635040&Signature=J5qayjMyggbB8cu45iuIh2iIQBhBNqxwLkyjbyJ~8KGziL0pbqgI6Poqmnujar2VYWBvXmCdFAmj3wHbM7c5OMDtZ-UpfBqLc1nKN55-9zmNqpREVv4TvzQE9nRG-FeUrUSmZcKBMn4p4Hma60jQyRLIYBhoLWq~-tIytxffrVALSzHxpq0xi4OEN1Yj-yMxKYioV4vvMo3w~gTzvKFc3gzVL~tEsKg5LrKfRKzpyFCunDIZhyprXfl3X3DnCu9w~MpRi2Y8tgpX~tSFYZHJ~i~lyjvck6RO5THbCEykKekOvYZaW4qaEg2UB3BnDCpq6GXRv6GMqWRoO5Cp9dSPmg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-05-08,Práctica Dirigida #5,1:23:53,https://ca.bbcollab.com/recording/cfd9f4e37383498d82530e688bb9383a,https://dfz4hf1hz1uri.cloudfront.net/content/df26b922-e529-4b3e-a1cc-75560043fadb/20/05/13/21/df26b922-e529-4b3e-a1cc-75560043fadb_1_200513T214037662Z.mp4?Expires=1595635052&Signature=eMVF9Mcf3GBscCkfq1u5Ayrmndcx-6JkJx2EmpO1Hhhaqur3WipZH8OG2Y7V3JZee80pEC-jhFIw3FheaE~VEZVA1yU7I3PmDUNHaKfk5IZcOFH1MM3G1A-NqoVUq5foZnI0dNEnWE~6U3gpIkQGFkFTj~-ehurlePoey9wZMlLQK39fOoTYWJKWpoUoGj~8GDNyEW19jTp2RrEUueu31nM4grpufs4Ud4naUEvT9Ji9cAi9FH8Qn4UQxO3mWo0RLd64lyTIn5HtYT2VrasvdyqXetjtBpPIyB49En9GGzQ2K6KGd4IioOtGpCgATCXexxehYGTCToq8PGrocJFrKw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,C,2020-05-09,090520,1:50:55,https://ca.bbcollab.com/recording/df98cf5100e64e1b911d38a1eaddab40,https://dfz4hf1hz1uri.cloudfront.net/content/89fabccd-80b7-4caa-ade3-cf841b9428c1/20/05/10/00/89fabccd-80b7-4caa-ade3-cf841b9428c1_1_200510T002104187Z.mp4?Expires=1595635069&Signature=E~prYLvtazUFyj5HF7PbR0XTXiC8~uqsAuqKoo5QoYfKdQ6YZ2033qhn8zrMU3QGNQntfIqGAOuw2jeeqJOkM1ON8LwT9w3mLYtBKLlbR7n4VcfRSZr-xejhMnerBMAhDE4lzelIcnC8UszZ7PNw4vJRU6GfxBss0V0Jumty~Tpun~fg1tLXI5uHf~XIEVzTUH9f65KfUAm2ti3ipcoi47KF3VRguFZ-Xl8Plruo4epNjXbt9dRsCRj8rWUoyVb-tKN7JM0EGaMphM0uKJ-0HCZ7FK3f3jYpmlxA2uZxyrv1FQRpTy9vwhhIxYj-n3ZkkW~WEOEsFpRppwPrmHBSDw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
