Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Matemáticas II,A,2020-04-22,Clase 8,1:44:14,https://ca.bbcollab.com/recording/f9c9908211994af5b56164de2e6a642b,https://dfz4hf1hz1uri.cloudfront.net/content/b3d4ee2f-64e0-4984-973e-2688b0ca0b3e/20/04/22/18/b3d4ee2f-64e0-4984-973e-2688b0ca0b3e_1_200422T185449765Z.mp4?Expires=1595609623&Signature=PI5jxcqfCBv-nrRiE9MsbJ3jm3uV9LBY-Ncn-gZymSNksqJVpEflk78tMF~p3TsczZBXvVwxsfF-wSEpLfeH7CoSU5U1Up-46n9DMXpDhQ7phtP8IwHR1wFpQRQgNnVvWk0beIzb~fvqd9~zKy9ajSMdt7o66LultjLY~7bi5HMUb1lCSobLoeB1FGR0UWI3XonzPuLxVOLOdUqT79Em0Of4wBeJWjr2I3rNNyHH1fARH8-J1b4ot3CuVjPUV5~DxHqZmD6Jm2KcNc12vRGwPMnu2wf8sM9ingWWPQ45OyaNvqT9YAaID56YMJoAh3HXzZkpZ5RS9w4Vp5wFN5EGXQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-04-27,Clase 9,1:46:31,https://ca.bbcollab.com/recording/354f664d0a03493383a3c4f30fd01977,https://dfz4hf1hz1uri.cloudfront.net/content/228618c2-1c91-4e3a-8663-69c174cf415a/20/04/27/19/228618c2-1c91-4e3a-8663-69c174cf415a_1_200427T193904625Z.mp4?Expires=1595609635&Signature=Lv5qNOVsVSG7rmAxbk8KKSmKyDlap3FDoCc85w~Dqy9SRPpsJnaY9pM2ggQyVC04yUjcmCuCXKrQvCrUPO5m4g7omSCjiTvoz8NsrhH76GHYtWA663UbzfIw1ivuYUQKe5yk8uEyayqe6ni3q-uPiJxaw5ThRGrF-48hIYAgCLtUavOWLl1Mbb8rNGYa5scwodlh2XHt8zgNAzi4lykWPkmMhBcrkZPy-m1vhdDyPmeSAXirbhc-Yj~ROd9i1u3lHeuVcs5gninlDKoywZZb23dNcX2oxs7~b7jtGx15S222Qs5D0Nzgpnixww-VNLWOJTjp6jt0MTf55MiI~~AvLg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-04-29,Clase 9,1:41:30,https://ca.bbcollab.com/recording/92e6ad374f6548848758e77d9004aa34,https://dfz4hf1hz1uri.cloudfront.net/content/ce6c52ef-685f-495a-a8eb-156e520a3bfb/20/04/29/18/ce6c52ef-685f-495a-a8eb-156e520a3bfb_1_200429T182949836Z.mp4?Expires=1595609648&Signature=O4Zxd-u-pj6jl3shNWP51zgAVEgyNgfS5VDp~x08kEl842uVt49suALGAIIYesxvvLD0FhcdXHeH1jw6VbZB1pKAahK9ajf-yB8YEErzDZk11L5SxwvuLFj-0PcPKjbvzF7~swEHWGVi2EGftFUnPMzSVq7WEbWxGRvfuVLLXaJ-FocMOnb5YdmzuFoni1QhBz-mZtfW-BfO9tDaB3PNYMBHPdG6ZD7dDf7htKk0oo5Yaky0qZkqx5VHWnC4ScL-kxx80Sk1YXbG7FE8A5fGV~Tc60xx1PjKXS~wFZqV1Faw~kf9yTXMlhyV9iSXqxZu8~tj9RL-Xnafs-vYBOUn5w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-05-01,Práctica Dirigida 4,1:42:44,https://ca.bbcollab.com/recording/8b8b41b5e6e04bc1aa232faed3ea7fb8,https://dfz4hf1hz1uri.cloudfront.net/content/fae3120e-d32b-44e1-a2e8-55f805984d4f/20/05/01/17/fae3120e-d32b-44e1-a2e8-55f805984d4f_1_200501T173158933Z.mp4?Expires=1595609660&Signature=a72aCC-cVil59XVMlsIDkVxduXh81rcLT2~ethaTSpdOXyrbasjHMPXphTcHjOo-8vc9URFwZWaAzQyrD3d-lWbn~1Qo7zRNwsSMEZUGjfAkxdUosAlYv8nGiquYB0k9GFyqeuUWTk8RhJ0lhG6fHnSzT5~h3svxJs8M2NPDU3PC973-YVSFGVW2eoREJc01GszDViQwedOQl9ng5SJWRd-ES33TTTU4ybijru3LLSm3MevmWYAr56ut1SpbSgEbLpNFlv24K5cio3cvKZ-ydfpIaRnvRntx56R8bKCxsaoEA2PQ8NWRCcoL-K6uMW1VS0Hbrn4VD7qRQOIY5olpig__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-05-04,Clase 11,1:48:15,https://ca.bbcollab.com/recording/277770f61cff4757b4d0b5184e60a683,https://dfz4hf1hz1uri.cloudfront.net/content/b64e9cd4-5cc0-4b86-a048-ccd2c3b674b1/20/05/04/20/b64e9cd4-5cc0-4b86-a048-ccd2c3b674b1_1_200504T200513912Z.mp4?Expires=1595609673&Signature=gNQsg0YSPOWPNT33brFaRJ~2TMl1euKpyg6IDhzHkWrcC4ozh2zeEL3s2R9CZxnwC8GKzmh6y9eFqMuFS8O88Xjm4l5eBiO-HLQj1UkBsSfDJaT0zinxqbkacy1jwenAkQ8~4g28Z7SC95y8WsT~YG4R1QZXyn9JPI38o0XzA2lSp-vNB53wFYgu8Wy~uVhyJhk-rMYT8DIMfhanRIDxdG-4xUd7Q44mizY-BpDutVqMt7pqn5s0GoadtelBu2~5~1Jp9tGUdqEprlX7GuVC7i~MzrfB-QgdnXvqPP5XYaDkotM0Z7~urWaEvWiFAIKjoQvvyoWfNmCaEnlV8jbRIg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-05-06,Clase 12,1:56:45,https://ca.bbcollab.com/recording/c387a275d48249868e5179335fdec937,https://dfz4hf1hz1uri.cloudfront.net/content/8d8da082-7416-4492-9c65-91336b23c78a/20/05/06/18/8d8da082-7416-4492-9c65-91336b23c78a_1_200506T184013292Z.mp4?Expires=1595609687&Signature=boMP09KCWVrZlu4Qo9Ojkg~zKOJkrgQlxRNtyB5LjGs4pkZdiEZ~d0iCNrV8fgct24ix6r2SKW66vOb0UV4QoqPRWzhsJe2mJmOQwVBmcm2m1fAiBsoP9cFC7I63aLIiSq2szzBSD-VQrDRh01GJTOwpo2o1diup4FAiKEH9TJhXlMkBupzKm~3QpuOM8SoPR2XV350UF77fRzySSPIzZXCuWHKNaOtco-sqAFpkfBb24PFcLDjOrpimMGCKQrZEU0YG8cTJQcQlRzgvL5zlgsrYirjR~WFflGcdCh~TxIUmUnv-HKw0-iHRA61Mzz7fs6LycffzsSpesKkxmUMT~w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-05-08,Práctica Dirigida 5,1:35:03,https://ca.bbcollab.com/recording/2c1a55a25a134dfbbe8e31650c1330a5,https://dfz4hf1hz1uri.cloudfront.net/content/ad41d801-2d4a-4672-9355-eaec05cbaa90/20/05/08/19/ad41d801-2d4a-4672-9355-eaec05cbaa90_1_200508T191419674Z.mp4?Expires=1595609699&Signature=SRADxyas95SPVd3Z-OAgLH94otnfZEFECS2I-PyskCgW5tt4FvizXMumj~PVcZ5Vyflv9wkInuDmYrPipzkAEqUO7c~q2OpGSXViSIsO~hMw8p8kNN78s5TJxKvr2JyGmHLKD1duF0D7TOymdjqaN6KoxPnaRQYM5DYFVOfrplHKxLB4yn1yRq-ZqBOoKPphD8DYNbcE6VzFfA2vd6u64471jAYDYEYbSAu9KJe1MpsyUuX5fM9owH3tFq5sN3IyTuZNA-xOsjEAxFr~Cw8OfwwC~foiSzeLDfquKBw2dvOxRJe16QnXHgZ4kjva9HCFyhxtBvmF-HUUvguFSyVWKg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-05-11,Clase 13,1:43:28,https://ca.bbcollab.com/recording/f19a16dfd00f4044a7520ca2d1a84101,https://dfz4hf1hz1uri.cloudfront.net/content/26081099-f240-48a5-b1dc-66dae1d59818/20/05/11/20/26081099-f240-48a5-b1dc-66dae1d59818_1_200511T203309248Z.mp4?Expires=1595609713&Signature=A1aDxLS~fQEqjOe65w5flnRh~5QPcr0XzU2WFO2cNtrnv5cF9AbgKceMZXKI-Yidnfdr8bFrNWwcVW6mlg1paqoY-1d8pxZOwlJzIiJ-K2vi1zRiyVDXAfXgU4dOfNjTpP-QVmNB66sAiNiChRD~Pv06is0ebx~qYdHyF5gmuCqqcdmoWhQj7FaQIOkj1FrIHzVzSPxbT3J4LHqdfzl6xyLpbbyxjVsSqor1qAocMs7AlNY5qdqV63~5yudh4FPi9P70lAWVdqEPC6F5mw5B1JNsrCUBqFGQjcUrRLvJ9DDKjskkQrCkpdChFlW6FmYfg67XZjIYKwt~yfB-pUHfew__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-05-13,Clase 14,1:35:31,https://ca.bbcollab.com/recording/06577368c24846e39799c56b743c4285,https://dfz4hf1hz1uri.cloudfront.net/content/5d70426b-3e89-49bd-a95f-618263dda799/20/05/13/19/5d70426b-3e89-49bd-a95f-618263dda799_1_200513T193024012Z.mp4?Expires=1595609727&Signature=Mwrcjjnb4OZ0vjjTFNyNLY3WZlBtCaBNWhNmb1QDIGK4SAJ3nKd2YBw8sg38y57D0bRVHt8QS3G~03kR6BcUwJnC~qnECAuWqc5mYNQnCzwth3gqFO3cZgmsbAoVcvl5uXMQGDl9Q4tjR~58qW6yC7MAc65O3~WCoA6CbuekDyZRmZO-xn~LtDaw7pTM7Biwj8k2YXXNJqw4ITB9UulihPqyt9SbtvzHG2ObNUMQwjv1tQ9pmr-bZWn18LEr5VMxuTA7DcKj6U3DRXvEh6JCfsrG2LRPqn~Z8ZfAlc27V5Wdg5rSNOYJVTvLbtUYRswAOjOG1JPcTh7J9XFlHwDoFw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas II,A,2020-05-15,Práctica Dirigida 6,1:54:28,https://ca.bbcollab.com/recording/d8184b7912bb4c5d99b3e4eb9698a2f8,https://dfz4hf1hz1uri.cloudfront.net/content/77e5a423-c4f8-4ac1-8f91-08941689d8dc/20/05/15/17/77e5a423-c4f8-4ac1-8f91-08941689d8dc_1_200515T173412817Z.mp4?Expires=1595609739&Signature=YOxMuQPuLeCy2EbIURv0zLY~fq~l80F7SkHAgY0wk9qieKxjTQ-~dPQ97cYMJeFWUwgu02l74y0omCe9iSlauEoPakmiyd2r3nqOg-T9vEAsHM3o1MbKHtauTBqLxe0lAGT6aGGgamYzoLYoBiwbXsRNk54WW4JSJYLnrz2CMUx7itNRkP9fn7ExnA5dFHq0TXiRNJYDeOJc12t~BW0IaPE0bor5piSpdqMJP7K6yfvl1vPXrVrwpXwhuNki2WLSRttXKwZLZzQcHR1Undice5uxr3kldl1-sL1buunKRBFzoVwF~4Oy1NAEGhM~fgRaeRXaAS9KWpDl~i0jNU2MqA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
