Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Ingeniería de Datos,B,2020-03-30,Sesión 1 _ ID (Lunes),2:56:29,https://ca.bbcollab.com/recording/a0da991c2b4f41188a21110b6e998b63,https://dfz4hf1hz1uri.cloudfront.net/content/036072d4-5464-4bbf-bb64-934899a5cfdb/20/03/30/22/036072d4-5464-4bbf-bb64-934899a5cfdb_1_200330T220218279Z.mp4?Expires=1595751231&Signature=KOOv~D7c1R1zxlV57no4RZ7XIu5XmTXyVcWn0I6ojootGc1lSOqjtIHtJUuMj3P8-1lMoCO~fdnKpgyLc770imVyGfQwte1cezxBa9cml4veIMBwcyc5OP6rCIO7eSsdbpfh0LSHXhsnfIiXUbuiBg~tNFWEyuPPCi3j-2081AL9qVdl~dW8Bx9bgeYCTK9HDmXrwKoIL7j2LRA~MdS54ezJjL9lk7rAk6w5Y07rXnZiMvlMwAWTxwsgB5ozjapWVyibfH-jH6JJe4WexVXm3b5xIRwsyGCGbLvh2BBy1sFwp3MoyZ~uPDbk38EN7zaqei8O1jpOX7m1H7i3ulY8gg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-01,Sesión 2 _ ID (Miércoles),0:36:38,https://ca.bbcollab.com/recording/7febfd15cc9c4351b8feab88bdc09f00,https://dfz4hf1hz1uri.cloudfront.net/content/1f0e2d8b-57a0-4dbd-a697-3c50863a4302/20/04/01/18/1f0e2d8b-57a0-4dbd-a697-3c50863a4302_1_200401T183755917Z.mp4?Expires=1595751248&Signature=NGUJ6zXG-SNZrdJNk~xMB~rgGOOeeNHap0ZtCKe-J6V27fn5LJJZn6J~VIgo9ZdLmvaaM0yEpFhmslViANr4AUbRjWgY2~lOtiHNOePKFfyHBAsNu5tJDc4v2dcYS0PKSlrWNh5bWdWmdNXgkHsOaAefo9t5H2OWXk4TesOu29EtIUYVYJmIoOEd1w1xSNUrupBvNAz9gFqckUBLjabCkzSv6rvac4Mz6WOJIJQUI9ay-K5BDuaL6Q2E5W8pmxbLeW4HNZvuUZcJeixrT3TqDtPQzD9nPa-nlyR57xWqt2fW8EFbg51xIWgs2g-Q8mpD57F2ThHhwMw64SkMBENhQw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-01,Sesión 2 _ ID (Miércoles),1:08:14,https://ca.bbcollab.com/recording/88e3bc2744a940c28224e721e090bb96,https://dfz4hf1hz1uri.cloudfront.net/content/0f480754-01a9-4a5e-8bfd-5eb4075918a7/20/04/01/21/0f480754-01a9-4a5e-8bfd-5eb4075918a7_1_200401T215136427Z.mp4?Expires=1595751265&Signature=RgtY63AtqOLCrn1ELGvNDx67BOKpTAX5eili9P-y1agebQymeBR1~Fb6GErMWzR4lYdhwL059fIExS36pb41sYybDiYxFWkA3OKl8BGZ57gXn9~pzIsR9Ssa4THnRvCJD3zIDT7ielINGYXCpwdlEEabidSwgQWiPasHSigN75~SgMAadry55nhwyzElQSZILiH1JMeUVQ5BFxmV50ttIrYJYcSixEbuEpz5aj5QnEmpG12VTY3o-aOoidul6Th8nFAO5GDqFV4H4Ia-QPqcfMrbBikxAIKG6SXfTZBLsHuNdMpj1PIXH~3I4-cabXyjgu-~4WjMD8yLDtNbZQsdew__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-06,Sesión 1 _ ID (Lunes) 06/04/20,2:54:04,https://ca.bbcollab.com/recording/b12f5c769f544b82b1a2b56841c38dc4,https://dfz4hf1hz1uri.cloudfront.net/content/7e39a73d-a109-4e1b-964a-f57df208d8e7/20/04/06/15/7e39a73d-a109-4e1b-964a-f57df208d8e7_1_200406T155346633Z.mp4?Expires=1595751281&Signature=TymHRoskFYzkyRCTOCrbsEQmfa5IZRG9chrq6F43DkqWRbNoZ7BTcQzXucWfg76-OFiy7697~yR1fSAqt7vg1Q2WRnYMRdpeZjehayfDavU~6xd-RHJKR9rM3vJJdX1pFQhGmIKE0pmdhQk2xuj6H4vXEPTMN-kwUeSZ6607Yv-P-QrG-450DEFwtTEa8JVgm271B1kfBAuREaZU5va-ggNQhNmO27ddTKJGWK2C-4D7prAtPFy7E~00bLAFMJ-mmKJtf1A4xArMkIzSY24Ms98agCQNPpzgbV6uPnjf~K32vgfD5YhubZSJTqdbNmtMgvtt52hVhtbwJ0qoZd6VQQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-08,Sesión 2 _ ID (Miércoles),1:13:59,https://ca.bbcollab.com/recording/6e7efb92d56d48ee902d02ffb8822376,https://dfz4hf1hz1uri.cloudfront.net/content/b372ef7f-8d12-4351-abbb-b624a002e132/20/04/08/17/b372ef7f-8d12-4351-abbb-b624a002e132_1_200408T170803019Z.mp4?Expires=1595751298&Signature=Z4jpDVZXCySQBBlgqdd--PXyButZIW6WL0U-MbHIlMtjHrQGaL2rBBVtquJoOZT8S17581ej6DbY4wOVl0Q1LZR9~YtLJ7jWq~YyBAiFoZ0CU1q7E5x6FedCuaoYs891DNEHcCcMH8qF18lmNOghfXMh1xnfkMhGg4Pvlni9aOaSPzWguBY1aTMh7ADCFL5KN~jdw1-kUsX-Pk~4xJAg2rp66Wh8CwYmOeUU~EBdpnif1M1N7PtW-2hH-2nHtzYAaKeRB3sYoY1~jwHFt7ImF~W6NWxtNWtHlNo-zslLeLgkWN0gDgicvRweABpL2tp5i9m5xj136anxnm1GA7~8~A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-13,Sesión 1 _ ID (Lunes),2:43:59,https://ca.bbcollab.com/recording/3791bc3ba1544814846a454206ce4393,https://dfz4hf1hz1uri.cloudfront.net/content/4132ee97-93ac-4217-8e15-0b24a493a718/20/04/13/15/4132ee97-93ac-4217-8e15-0b24a493a718_1_200413T155705330Z.mp4?Expires=1595751315&Signature=I68nmtR9JF0~fjoPIDNdws399ELFTVqxrvyMnVg4rjao74LpN1-WEBl7Q6RcNfXnLrB4uvEU3ecDXbmO~tSMNdXtjIkhBOZn7AgNiSYLSxnLsyflbbgUmKRvt6FXRYctTkTnsvl4yKOs0ZOWmVGarnwlWEHOZaRUnghvZ61mIRor~R3s-RsljK~uqXBHMmUU1j89woNVbtEnMenX4ZU5~VqBgzsKh5Q-v~6NvfKSJHCB-pPO1xu0Nx771N6rz-rTveNueRhcGdinK~HW7n9O555GfU2GJOQNskM3dLTEP9McURvcnZVSGwuJxOYTQfm0bJIy3JHuwjzV3W8kazTF6w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-15,Sesión 2 _ ID (Miércoles),1:54:54,https://ca.bbcollab.com/recording/4ed0b36b114b43708be4db226ab77d5b,https://dfz4hf1hz1uri.cloudfront.net/content/28c8d48b-f70d-4cdc-8135-38d2677da8e6/20/04/20/12/28c8d48b-f70d-4cdc-8135-38d2677da8e6_1_200420T122128961Z.mp4?Expires=1595751340&Signature=TZ1HtJ5r3nB-cCd8ue0i3txV1adAzF6qsKSDeOqXbRKtb6atg0l-LozIjMaqd~41O6wgzhbI1TnAP9GhXxziCVDqvXpd57CiXFRpgXDpZaCJyed9bnRppVRNCVJ7wHBoGZynG-sYt5N1bt0Ns-QE0mMuRNDXAuf9yeEJ5Iif71XNDiDtpLTvu2zeVWmIuyYkYStR457HjnNgCsWDWXcwUcv3ABd6pyz5CxmiofBmOi3PU1vMkccuI9G7me206JQKfs1VKwbZbLmf-5ACAgYCLHVt4tMMilmcA3Zd8ZkXfBVZ9SLzT-8PhqA60so-UjhOfaDdZ3HY3UEPawEXo6CZgg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-20,Sesión 1 _ ID (Lunes),2:51:47,https://ca.bbcollab.com/recording/63304940774543dea4f2523cd796c5c2,https://dfz4hf1hz1uri.cloudfront.net/content/1c37aaac-c590-4535-9c26-d3c32c48c34d/20/04/25/14/1c37aaac-c590-4535-9c26-d3c32c48c34d_1_200425T145848514Z.mp4?Expires=1595751363&Signature=e0NQVmeo3M2WBFoA2rENGQWpfxpwNsCG4uUpQ-l7AMBfGGTKO8X0z3IFXJDW3R~ZjQ1aggdKucp8Gzhvcv3bwQsFKqxQEYtjxLC00xOMdak4xP-QrHkbhPKxrNChrV8m3t63pxSAItjYLibEOZFANKdMNBR~Gvsslj4y0kSjiZfRbNOQQFZJGrFW41AjqS4OlJmUUTMqqX4kH6dM1aYai1InXIPFGogOP8zeetvbPll6kHChllY2DXwf9VRjHfteCGM4LAjUebTAecYwe2bd9on5snFf5XU~YDPuEJT-BZKdeWPLt1--R48K3EVkcKHDFaaHpIumL~Px2d9d5pIprA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-22,Sesión 2 _ ID (Miércoles),1:41:01,https://ca.bbcollab.com/recording/fd07dfccfdf04b1e959579d2c83b46c0,https://dfz4hf1hz1uri.cloudfront.net/content/24716523-3d92-4ed3-b2ce-557b82ac5f50/20/04/25/14/24716523-3d92-4ed3-b2ce-557b82ac5f50_1_200425T145656858Z.mp4?Expires=1595751382&Signature=CSWd3Z-n1MCvWTNpc203q8mo6VKycNsPPcJIBf7ICCBElOA1BDIK08vB5ozrFRjnglQChwTnxkNCIwo0UoR2yX0hr--YEH5sJ8Mf1EAOW7hXofwPrXqOTkVV5MHKIJmvhEQ6MBW0BqKNnUGhbBIEKFLXMzrCqZO1EQGX4GVN3tdHdLfdTzhjUHCCNiCuVLc1LYd94sJTlURhjpaBZl~dhCYtWiFcq3xMWtRw4zSu2vJqc7GNQpyh9xfXBNP~wc3ESnWj8LDNSSAfwxXMI8~VaZ88tAXlvZUJPYWS1aOonq3R8kOEXXNAjc4tC8KXB-SQWfIcCy6A~J3g-cLpI1Whow__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Ingeniería de Datos,B,2020-04-27,Sesión 1 _ ID (Lunes),2:30:34,https://ca.bbcollab.com/recording/fa03c45ee9c24b48b8ff1951307b1264,https://dfz4hf1hz1uri.cloudfront.net/content/60dac25b-2db9-459d-b526-686d2c7f723a/20/04/27/16/60dac25b-2db9-459d-b526-686d2c7f723a_1_200427T161316097Z.mp4?Expires=1595751399&Signature=AlMbyZuFuqqi48Ku6wCqwPwOBcUjmpvY8HWTiXlB7vznp9Q8DYRCksleBjgQ6jDBpJOb19EH22fR1FzkgTu~ivcatjf2itU5vAZYOQS5biqEHp1mOZC3mEDY8Zj-6qGx0AUVeuLjOLZ6JE1YtS4LjpNqpP3Dc0IZYoX3~T52tlmPYLf7to0iJKOH~mOCCiMGHQFhvkJGBfryIftK0gfcALrMXdpr7sO9~g0oweGQDbqQqja4tgSpsqNHjJSOSE7Nk-vPMCrXQzXJ63ZDB~7-awjbWRZs1da388EWpGv0k7rpIgUf12J3ewvgmxMiGausEllsJkOWeME4Jg~3PVG7pA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
