Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Matemáticas I,A,2020-06-15,Sesión 21,1:39:37,https://ca.bbcollab.com/recording/b9510c7151ee4e98bf4e9a4046f5df45,https://dfz4hf1hz1uri.cloudfront.net/content/f982d3ac-4428-490c-b3c1-23d305598a2d/20/06/17/15/f982d3ac-4428-490c-b3c1-23d305598a2d_1_200617T152805829Z.mp4?Expires=1595609303&Signature=STGgt6nwYWW1tyw4PMBShPVLF1wi6m5W~y1zJ2dLROIEDR4yMHmP41ALt5kdJ0svT2DX-IpBJTPcwKkKP77B03wFZJbkZUNOhR9~c~XTbf2zLU1h8~y2sNs720fxgOYU44IroFfe690ofvJX-LdoEMWifMkWBxra1GYFQrZgW01N0-6XcZq-3LlKSz8fKYY8XdQzUoMZBlW8gQL277uQUvirzK8rVn9d2SKzi0X3YRgeOu-c7LdPh8wum6IO43Q-4EFG3pwGohUTULybCLzIkv84x00KtsE7AMyOYCURjez1OryhVcKlK1w-rJEQVFgJllxXPBE08Ux1JCBSDkIkkw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-06-17,Sesión 22,1:42:35,https://ca.bbcollab.com/recording/e87d1fe189854e3893c508daf447b86d,https://dfz4hf1hz1uri.cloudfront.net/content/ea087f1f-db2b-41cc-aa13-9bb2bd158138/20/06/17/17/ea087f1f-db2b-41cc-aa13-9bb2bd158138_1_200617T171222623Z.mp4?Expires=1595609319&Signature=MFAmzIlmbcuqBnIlvwYzkOkozh0cga6qscUVCS91U7OX2POOiN0hmGWPwbPTBarTr2QOZpN0G~obCGQrYQD4miWBPyaBf1b3n8LqD2FIzAUgk0xC~sIt1BhFcvWwsxf1e5zILkc2z56JY8mnVceglwFzxBI6bFWfNXDUcsPqGtkZ7IKdEsCQX1L1QTB0vzurTiRGxZirj7jq~6vpiflhLTTT8yhSbxLS68pO9QN1wNu6ad7EAmLaYPWGuaoaJ4sLpLwug1Zy5FdQ73nbxpE86jyb5ybxF58XagbR1gqps-qSAuxmYOQUWz9crJSksW-2wFhLiPEwYT4UDOmHzDBipw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-06-22,Sesión 23,1:39:07,https://ca.bbcollab.com/recording/6558041bdc844c62a6ee5814b15630df,https://dfz4hf1hz1uri.cloudfront.net/content/07d684df-19c8-4acf-aa44-3fc221a03f72/20/06/22/16/07d684df-19c8-4acf-aa44-3fc221a03f72_1_200622T162157692Z.mp4?Expires=1595609330&Signature=dT1lQta4NOryDOqrSeGai5u0EFOdnlIJCQDLdQIOQZJIaKhzZbrRHS4UNRck0hoABQcYG~490ZBTihx7iehE3NMganfvri3zVAeXwD0o7s8Rwr4Wrudl1i3N0pixTT80P7L2nJlEbln-Np9HmkhpOSvw7XY9BZqz1no2bGkDclCTTIkap~n-fg1TKJKjP654nQtNZBehUN0FP5K54UUQdHHmwIYF5r-JcLmIQPjnW-t7qj-PKGkUZTjzkCBeMTrqUn62BabolCeQmpLaolgZnCS1NTH2sCMCXRQ1osHvuHefn1FKjUMXORzcVqKmLn4R6FnY0aSYnili5x4TZAVBJA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-06-24,Sesión 24,1:50:06,https://ca.bbcollab.com/recording/48a473cf5c094f0ca947c6759d75d068,https://dfz4hf1hz1uri.cloudfront.net/content/181769b2-e59f-4d8d-8cce-15c4a8e890f1/20/06/24/16/181769b2-e59f-4d8d-8cce-15c4a8e890f1_1_200624T163049026Z.mp4?Expires=1595609342&Signature=YQKSU0fjAzKrrhRYi-EriN9o8up3MBeXEJJi0BWW5e7iux~aY1PkH2BYaeVt-snhdZHh1m3dVPuQSGm1PDFgqxsgfSpR8xxrUqh7UNKYDZ0Be4ygjqvrdH5F0yPkzGVVEnkAfHEITRq~8DPYDeO3Hf2lFEAqoz-TPuZzflErK1l3SJruPBUtWPTwb2iXWuHX83H0sJK0kvf-a7tsj~Gsirl0fn~0a35W2QWP5H7hWuZJDYYNTMGBtiwOuXcb56~bFIxK8psQleGCN5oqdh6J6IbpLKK6a-bzCHPalwBdpJovSTE2nlnGJIkyPTZxDivql-PH16SUrDR1fBwgy62h1g__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-06-26,PD10,1:19:03,https://ca.bbcollab.com/recording/86986198eb1a4c9882eaec7168841989,https://dfz4hf1hz1uri.cloudfront.net/content/8701b87a-3940-41bd-9578-e7857ab56a2f/20/06/29/04/8701b87a-3940-41bd-9578-e7857ab56a2f_1_200629T040127091Z.mp4?Expires=1595609355&Signature=KX4JDN0pUTBwFeh~xOrQV-p5CIp5RQwy30OM-oOqRUbTKteppxR7H7eBiL6iSxglO~K44cGy8jAD1QZOxm~3L9o4YYEDAmoYQhRkSCVCgMwt01DLaDTNauLSjgIVdSJkarwMPhHYDXFEPd8y6ztQ~sCKHz7Peq9w~T0~8svRAq16RqkuSptRzuZaO78I13irXO6FvMG0T~DOCelQEs73KxjFoq95IlELlw7G0H3FviuCXl6yJycYu8iCZLbnS3INXJWfvwNeI2Qz38D6JJCQVKryvRovKBPc73CEmZwd9sLIo03AkV4Omi6oCRLRh~-nmX5PNauGccbpr5H1Nxge7w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-06-29,Sesión 25,1:40:53,https://ca.bbcollab.com/recording/a67019cf5e254a4493adbc97dd157828,https://dfz4hf1hz1uri.cloudfront.net/content/d3dd3cff-e5ab-4bae-8d54-9261707dc779/20/06/29/16/d3dd3cff-e5ab-4bae-8d54-9261707dc779_1_200629T162320408Z.mp4?Expires=1595609367&Signature=JsPnMCyw9Eug0amutAfjfNFelm2H0Af~3PRz~uLegdNF5YnCDKftZj3lJStV~nUSiiAduMF7KPkzCh6-QwNFGjZLFsMi9K7g-8w3LhvIiuud3iOohIOq-G5i~ykEMLV1gXBJaDcf8ghAiUnNNhMm58BrIqtIsROpGLT2zlTbZMFC~s6GAhQPctOf8J7rl0PATNBtZDURFzKP7KxZzYSJaiMjogUi~I9Dx6ibrzZWYMvhnjsKXeHfx00sWUOyePyzG~0Arx1vmfRn0EsK1qn-gmYDHraCZeh7LX8JW9jwn~c8s2zeTzT~uHo4fhVpw1SPxQZnVUKP7RGGeGLiTs8T3A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-07-01,Sesión 26,1:37:13,https://ca.bbcollab.com/recording/8d7f320446bd40a999567d04b5a55fa6,https://dfz4hf1hz1uri.cloudfront.net/content/1f738992-043c-4a0c-9016-b0a8afce21ee/20/07/01/16/1f738992-043c-4a0c-9016-b0a8afce21ee_1_200701T163130237Z.mp4?Expires=1595609378&Signature=O9wXk4-~WhG4LiLCO5CWNPJoceXir44UtiNx1XBe04wFuw3UtpBU1JMxaxlbdtoMO5PwhhfgYVAc-IMUylP~vsOIiSTs~lyXfGEaRLCeaqZOugs-d2U3VVQb8E5eHyiZiSC3P72iNf3DYqHA6ArO6P71WLEVbsnSzcCl7uGMRV~87uMbOoh5qzoSjP5Q~Y0EG1oZ~JjRkL7gffbulKG84UhqrEU0XsDl2tBg1AWTtByB4afUg7PzUsek~WojTETcstk8PrukhWI8gB-uDfDv0i5fT-UWdbVpa~s-DtvLospO6B7GSS74acvdP~QEwigwR-UJOg5-e~WJuuJfZ2~5zA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-07-03,Pd11,1:13:18,https://ca.bbcollab.com/recording/858562fef1724a14a266ccff7e8a72cd,https://dfz4hf1hz1uri.cloudfront.net/content/322f110b-736e-40d8-ba41-4732e47ec477/20/07/05/16/322f110b-736e-40d8-ba41-4732e47ec477_1_200705T162601359Z.mp4?Expires=1595609394&Signature=AOiJOIV-CnW82rOujYHrCkT0C1gbr3~G4ZhRYE6Yn8KeDgJj95u5T6bxpVH~6FFpxSMri0oJpMhcBVTzKKRjwn0o4Af3SzOKPVl9fPHPyshynjqEbfQkYPIoi8TYqLzcTqwAJRycCYVb7etqvIZ8Bt6DJSfZJjPGbLohzK9XWhWaqsSP9c56zW7GO2dCcWwZHlwlXcVhcKViW60H-G3bnTmLR2J9nluV7fFI-IO-y5y3NA0JouuzsmP9D8pjWT07m2a0Ho9SCVKdZdnBLPGIaKoxmBn4tQFti0Ct6MOL55v54dpn7WyJwaUehFg9dOYUEazTw0fzQ4lHyJQqyb37Yg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-07-06,Sesión 27,1:42:18,https://ca.bbcollab.com/recording/cd453f2dff9741289f845bc03b69316e,https://dfz4hf1hz1uri.cloudfront.net/content/8b43e912-ae19-454d-9442-c8aa12ec2c18/20/07/06/17/8b43e912-ae19-454d-9442-c8aa12ec2c18_1_200706T172111764Z.mp4?Expires=1595609410&Signature=ONQSPVK54fGjZA7oF1dSW7T--c4ULPl1u7LFFXnT0xCQa2VyJuM3EBpqMVpcIiQV1YVeFyEfeFc29fxjFbyMs6YvPE5s0fZM6hxdNGMIP1yGEtYhdQmdDMlMBH0h3VpEfhBG~JtslmgHq0mdIUIOVw8QgDeKad2foaq3XzJDqYGSIld6L6sA9WANZoH3kyUhHGvm6Y-xh3qKqrBn9ylNXPA82AJjoDAyPot6SqhvdtS6TDryKzTtGlZqjmtKMGqpnHoUOCPuDdcZNXwQJENP-~ePYbbX~RLrRkUciybUpsfNgsP9h-f~eDdB9d7-TK0r5jK2cU0sK1RTRi-qquctug__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-07-08,Sesión 28,1:32:14,https://ca.bbcollab.com/recording/867b679f8b95423e89314b3dd0349b73,https://dfz4hf1hz1uri.cloudfront.net/content/8bc27c81-3b4a-43ce-a018-4580d75d43f1/20/07/08/17/8bc27c81-3b4a-43ce-a018-4580d75d43f1_1_200708T175741439Z.mp4?Expires=1595609421&Signature=QJNlhv9dfQVLGos6hZEjVN5b0~xtrrmooVaIu~P8tc4mTYaE-xtbqSX-w6Adl1gBuLwH11yC40KD9NZX1c5LN~n-5uvq3jgHMmLry0SrkvU-KGTX46O2mF2s~YJ8mB7v9tDbjw4VDVnSb86yEmXbuLNOdRYH3GEeiw9KQrGoIVZwT1iT8SlPQjXHOHf6Kzr~AWnLOzULpJ4s94WHjJ8GAd7H2~HtIPwDKwT17QmGh31LZIaDUusI9xn8GODbF7L3C-Ftu5KceraD64M~vvaF0TMAN2qscponcLB6apHWfPhpAtrDpFyuFjUh6QF3FsyzvYxsfqrtPXf9zQJDWju24w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-07-08,Sesión 28,1:32:14,https://ca.bbcollab.com/recording/867b679f8b95423e89314b3dd0349b73,https://dfz4hf1hz1uri.cloudfront.net/content/8bc27c81-3b4a-43ce-a018-4580d75d43f1/20/07/08/17/8bc27c81-3b4a-43ce-a018-4580d75d43f1_1_200708T175741439Z.mp4?Expires=1595609434&Signature=GaKKYnEkO~3FQIi075LjSxU53aibA28JTQY14RcDMP-lvVN-8~g1Z~gkCeMNEc3Ikmm~sba0MGaSbUyvMBJGhb5Bb9qV7Qf40bdpfK48osap~LiqXQMStJnVkE5XAM5a6KvSIDmrGUtpnjo2j~A5NdvHWSCW8EiY5bEB8hojZEbAiHDQC-eYzZmSzuVjJj0DzC04Y7jdliOWargwz~R~~DusLgt3p2l7XsPiI-i7b5rue3zqoq77sY-kg5aaUO5Kvmd0R2g~92g7N5zlYUNn5AImtIvSHRSUUSPj2VHfImqY~IKWASP7mb3rfhO8soiZrToSLTu7740OB-wKwQ8qXg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-07-10,Pd12,1:27:07,https://ca.bbcollab.com/recording/79a87af61d794b53b84b001fbad03b18,https://dfz4hf1hz1uri.cloudfront.net/content/77e5e59c-796b-41a4-9d2f-944ae29f80b5/20/07/12/23/77e5e59c-796b-41a4-9d2f-944ae29f80b5_1_200712T230658195Z.mp4?Expires=1595609449&Signature=HkU2PCEYiOBvJkDe7fJgkIVv~i0u9AozX3xqqTyoTbnvN7ONUaRxOER-1oeeFgEB5VjmtVbIinZCoEsoRwLINXGY0BbyaXztHUzb8M7MHuHXwBrK6~MSbszx~Xrp26K3Xe-wETbt2VD8tt~KL~je6yoolDDsqOkaik4bjW9y5rgwJoT7L2m-~VjVizGyDVXZ-66xG2YGfEZ1yZQ~EbkD2J9UJRBiLQG3ja-z~af7f3-LQUqWrs7abZNpmzVh50~sFvabZPXIwM4fdTovPfzJuE~Rx0dBGN6~BdGwgffJTQSvDYkcUU2e2o7iLCN68~Mra7c4lyRO33tCtnWtiISrMw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Matemáticas I,A,2020-07-10,Pd12,1:27:07,https://ca.bbcollab.com/recording/79a87af61d794b53b84b001fbad03b18,https://dfz4hf1hz1uri.cloudfront.net/content/77e5e59c-796b-41a4-9d2f-944ae29f80b5/20/07/12/23/77e5e59c-796b-41a4-9d2f-944ae29f80b5_1_200712T230658195Z.mp4?Expires=1595609462&Signature=FU8GZT1sXdPiijtyjVZvA8WCXFWIluBtl~RXLq2GItFO4IOCGNjE1uu6roLpgsCK5vfCxCSQvOpcvX~hNDcGWqdzYiTj8yjGriQAz0W96tU57gNo-indlOCVkHWAG6ydlG1RH0ffojNfz0dnEG61OBN2uSUac9FKjjZuxqjaAZM144X3t1Ap-730O1RmlHciVeEANfumpn7z3z6FfbMxTvbUg~uEXpOoSd-oX5uw21ZponWvFT8Sf8fLE-kUWY-84n9IojqKJCioBrzETK7R1EDGfgDDpGN18FQFDubMALievipelAL3-bpUn8cbUyh~LXlGtc7Vouadd4OGC~CxOw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
