Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Sem. Desigualdad y Alivio de la Pobreza,A,2020-03-31,Sesión 1 Sem Desigualdad UD 1,1:38:16,https://ca.bbcollab.com/recording/9e8d0ad203734c429c3e4554b825d002,https://dfz4hf1hz1uri.cloudfront.net/content/7a5d2a46-18d4-4951-bd49-7016924493d4/20/06/01/22/7a5d2a46-18d4-4951-bd49-7016924493d4_1_200601T224411468Z.mp4?Expires=1595586038&Signature=KLc1kXaIbcT-m~242m3prD31Wiv9SpCJ1SCTLDn1nKpKzCtrnAtysWrUR4WykyOGQziWxA-ujwsxZVYpJqs~hZBm0yskoxz7TxLdaMDIu6TGTeCi1~8NnEImxVdoB0YeV6WfHKWvycbJfA8opqB~Dg3mOt4DylXxUCOoBufIgZhuaojwtXzNxVPd8sF3RPPZNbezVnCVYi5ZlPmoXTo6K-7HGh3sKNnhoHJ1Xr34Bg9G550sd1e-imxh~PeiB9n6XeCu3ra3O5CkxYPvCr9OKbPePJ0ilpE7xElTOgVyn5RF4bYnYuyv9E0HZJGs5Nx5hksOcbYQfywTMxy6uGbiAA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-04-07,sesión 2 de Sem Desigualdad,1:47:56,https://ca.bbcollab.com/recording/de91c75c612d4e6bad9e311b04b8d67b,https://dfz4hf1hz1uri.cloudfront.net/content/f5a9fd6d-7316-41d5-9506-1b4d93f0c9b5/20/04/14/01/f5a9fd6d-7316-41d5-9506-1b4d93f0c9b5_1_200414T015141679Z.mp4?Expires=1595586057&Signature=ggDO4jytriN7EFlBnvueq8XD~iqGS7HzvBaghU8e3MDfM0L7OlXJxVGPOuychWzfyYPtERHj13jNBXhjOfyGAgSs8unpbs5iFJP~JhBbeVV1zeUstkMp25on1-Phw57NnDm7MAVqHWywFmJfNDDySitdkr3LwtFind8ksdI74h4zfRtWsfXG8f9XdNYXuZzcvcpDJJnPDpe3Cu69j2B79d3gOVHoqupktChkTvMVWo48rybIyvcCVkSqbxu6dpPMLLOPcdvlBB-uRwNe1wsukdCSZnlmSDxB2YHnxHNId0RhRmq4rDPycyFS4ExsONf7GL8RS4vi0lCSP2XyzsDblg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-04-14,Tercera sesión de Sem Desigualdad,1:46:34,https://ca.bbcollab.com/recording/8eee989f04c34a928bb3404e2283e718,https://dfz4hf1hz1uri.cloudfront.net/content/c6b08457-aab2-49c5-b2f4-fe9dbe1002c2/20/07/15/06/c6b08457-aab2-49c5-b2f4-fe9dbe1002c2_1_200715T061210474Z.mp4?Expires=1595586073&Signature=ZqJNj0Lzdb~hD4p5nvH2udj7FUUm1NefLHlbtUvw-DtGfQwk2obFw3PxnqO46JmuYJzR9uF2JAOsaCCqq9WlvipG8vMsQK~zzeZmcEy9ZmHnkS8K5cGsWzvEqUfaAVIMEpKA9b8X2r6q7d7zL9RNQMlWRcs8C8STyhSpL4Q-MbPGXaq0WI4~x1ceR-09zTQ3dN0lNSgpelILYud8ftEzi-A0pOcgnlvWvblgP5STNGCuNazVAZSt6Ux6EXWxbhYB7N6Bkjw-OEt-NbjtnfLe-JTokNevlDLZOpbB2koIUq25BBxBEKXq8FWVmAAMaTsRF2D3ZX919wFY597P3-ZWIA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-04-21,sesión 7 de Sem Desigualdad,1:42:06,https://ca.bbcollab.com/recording/7a07e7364a5141b4b69f22cfbfd1031c,https://dfz4hf1hz1uri.cloudfront.net/content/ce6039bd-7f14-4cb5-a072-a03a4a5ce359/20/07/07/05/ce6039bd-7f14-4cb5-a072-a03a4a5ce359_1_200707T053623887Z.mp4?Expires=1595586086&Signature=Nxv~LgNKdj7W44Gp0cg29a8wMeNMoRgJWKfyUJLTDmO8WB8u9XS-1y5kZ7tNPhQzSmfZK99hP6NKSopk~s0b0wCJtLGdujEdYyA3eLGdTh5PzE7vQIWMxw4dNLuf1fj1LaNc-wKKq7QVqCwm2NTQvPcHEwDX0WpQ8hLS8qIjp83~9atzGv0qZGcMiZiXcbFSu0RcYSNzi0RLN0739P7-kL2~3JBEXWn7qCG-gPNvd27W5RtkCIK5qqC2Z0R3idhHW7Uh4rPi2Fod8sbK2otKP5HJ3hUHU8Rv9Cmz9OZHV5VQo35Ob92CE7I-lN0e-l8UGfsJ4RVfuhHM5R7wkpOUWQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-04-28,sesión 5 de Sem Desigualdad,1:45:14,https://ca.bbcollab.com/recording/99680f8f11b6427ea7c85fccfe33fa3f,https://dfz4hf1hz1uri.cloudfront.net/content/77d24980-dc2f-408c-abd6-7ef56e3819be/20/07/15/06/77d24980-dc2f-408c-abd6-7ef56e3819be_1_200715T061218106Z.mp4?Expires=1595586098&Signature=XXpnXDtKuxQy1w2d5ofdQS8ssEGBLTu87bBPZIF~Tjl6tXWNP~ktiye77JpOL9yzlm61mH99Y6wB43j-4Y7Sp4CKxL2juM-k0qknMRhSsplcaAmh39EkuB6IPYW~Gx3TJpatlWmp1D5XgKFI9xKC1aNCdjbw0xuyK3iirXCJn9g~A~qKsb0EOPgARZxa1jJ~3u61McmI~vkV72LsubLVkME2Gvq~EOkmSeatFt75O~e6-xLOOstSO~13Uk9OxQX~oFHCapPNRsxafO~zT1pHG1ZbThf4SUyDL8sUGodco~Uv5~ciPsnH6E4tFhnl53tMKb3Nn8uxCBgZQkdPQCVETw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-05-05,sesión 6 Sem Desigualdad,1:43:11,https://ca.bbcollab.com/recording/51ac177518e0498fb301a9ef384d0bd3,https://dfz4hf1hz1uri.cloudfront.net/content/0ae3e703-718a-4585-ae6c-e50d96fe4383/20/05/11/19/0ae3e703-718a-4585-ae6c-e50d96fe4383_1_200511T195227139Z.mp4?Expires=1595586110&Signature=gibpwHLy--fiW4wkHqwG8gcKiVTpjEPk2VffFVrpJiwJjPuBba1ppxRyiEciFOCDx3fnBPvdfCHjPZVAhKMmiepWndat-6X3pr91m4EcesE4K3L4iWMraSKLqg2VAeVMrWuGjkVWZfaOeevxwms3QxNmDanFirGNs1vWsvlNBl-cisSMP-ssf5N1QlY3BMqNbkLBFGnvQOsV~Hts~UpU9LnlOSsnia2DRr1TPWdUbdmRJM4xDX-tX2BlzC4Zd7~fs2aYIcWHf9lDYInzRC3E5X7dVnYGOvx7tOiSQ0KATBZfur4aDFgy7ZQLL19PjN6i7usksXkwoq8LEpOsQV4Lpg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-05-12,sesión 7 de Sem Desigualdad,1:40:32,https://ca.bbcollab.com/recording/3b60c9ad5e094755a2219a6ab40286ea,https://dfz4hf1hz1uri.cloudfront.net/content/e92aeb1f-0026-45f7-9b3f-900b1352f3f5/20/06/08/11/e92aeb1f-0026-45f7-9b3f-900b1352f3f5_1_200608T113200567Z.mp4?Expires=1595586122&Signature=I~GH1coEGKFktJeO4l4EStyFPL3z6C30oU1MVEeRoVOKQ808dFZ8dQKV3ZhwcFM9PsI6gp21Ek2hEBf-JRVHrGGWkVmW6BrCvuktSfOMkSAHTC-9Yk4JjrWerRH0Hyyqd~eO4OkWeJroI-Hac-7Eqa4prrjxVS3hSzdMH20xYFMFM60eBusy01A-sIqbvCe434~TdM92YsvDINBYucxCxwScRn5Rv51bGsuMSWL1Yq9-cQYOiDKJoumntXlxDR6txzPAmSaHwDsQDx2q~d9yNhd9UtqNXTfcVkYxmWdPRmAtXNhnMlVMXwLbr3Jxc5n6n--BQp~MLndzwmQdBlZTnw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-05-26,sesión 8 de Sem Desigualdad,1:49:26,https://ca.bbcollab.com/recording/39f6df93055a4709a947bc44af556cc5,https://dfz4hf1hz1uri.cloudfront.net/content/2444f84c-5fa6-48ba-86dd-0e0842ed1574/20/06/01/16/2444f84c-5fa6-48ba-86dd-0e0842ed1574_1_200601T164952621Z.mp4?Expires=1595586137&Signature=YGtLjj2i163Ln3lZ~kXUWcDbDVLnUV~Saz0O-HXuSQivG2QQGC7IWOApBLw4DVcSkiyZnfDK9BD9iw~VrVnN9aBQHZy6leMfrC3Zmx-LN3pCFddaApk0fturLES9~9LmhjF1~69eOPhLpJuN6FYnYfYdvxxnp8qmQowcFUPHGK-5KUTEtZNr3KdKtVZ14C-Jdi8c7j-G-8ko~Na-3-bBySrXTEGHwtidobEYFNnDAn7oqbdhxj8co3lyb~DB6gGqPwCgQBBoz2-b7BJ-agBwIcwk9E~IhZZS4YVOpwQlwKcSSt9z6NXGVJ6~oLvayRhRHOcE-ud-Sj1IYSVhSOGliw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-06-02,Sesión 9 de Sem Desigualdad,1:40:32,https://ca.bbcollab.com/recording/1103bc8f8a3d43b9b8d7a98510a4a755,https://dfz4hf1hz1uri.cloudfront.net/content/deccb449-58cc-4b69-97ea-600f239c6b25/20/06/21/00/deccb449-58cc-4b69-97ea-600f239c6b25_1_200621T004213370Z.mp4?Expires=1595586148&Signature=X6~04Rz5rXmyCqj-TGeASpoQ8tEWjqgTP3bOdJMjsI4HV~misfkkETO4P5EUU0IbddLGLSjLlVGLm2oggOQlGwW3FXKPoO~GTizRa2TGa5w1pVsiEs4BUto7ZZJVspPHYyxCt7k1z4urksNo~0wHPqmyuOCNJ-xN0kc6ymhktQn-DWhLV-OFnCQQbQNXygPhZbHJ-qcRsQxxAdEUuVUf0GAcY9tZZo~~tiMxtUE3ZWjBdTafqwm2-G8Yulnpdmo6GucuDoH3RexlSA53YKKQtmIUyc7hKuEcVVRQjyBnKfUGu1ELRfLwxs0eYPO5qVHfrUfY78IgeYjmrfF3~bvdAQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Sem. Desigualdad y Alivio de la Pobreza,A,2020-06-09,Sesión 10 de Sem Desigualdad,1:40:38,https://ca.bbcollab.com/recording/bf47bfeb59ae44ac84d473469b00967b,https://dfz4hf1hz1uri.cloudfront.net/content/0fb4d18e-e639-42e2-aaf4-43cd00d26060/20/06/09/16/0fb4d18e-e639-42e2-aaf4-43cd00d26060_1_200609T161439063Z.mp4?Expires=1595586160&Signature=PkAwzmEPKQXwl2fnguZgkkFX23xqcKhDBAzXHzmR4scf5wNkyFJm6ghc9PP5b4g6vvGf-oG3Hhpbzs9~zy~pGUVN7hXxVoBdTQGl1BjTLelsE0vZY2Jcw2awvcQe9MRSWLFG7s4gXsKbhMISXs9U4~JV4GVTacr6cgyFlx7cX0~3TzzEIej5h3yymyTtX7UXRShOeZSCnA13FUpkGNTLDjSyAqM1QxdPmrQnccfqX~tU4LxTHbn7fyw2JAxmf9OTtOvBGAXzMJY5RA-c4pDSL-iFb9SQA21qojxuPlN3UeZVgS-0k6Bt7itVFI5WxX89bxp9UBTkfS6QFY49Be2KvQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
